No,Entry,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,SLN
647,3287835,-1.854,0.58,158.174,-2.1023,0.24829999999999997,-2.5628,0.7088000000000001,-2.1647,0.31069999999999975,-2.5531,0.6991,C[1](N(C(=O)NH2)CH2CH3)=CHCH=C(CH=CH@1)OCH2CH3
648,3292984,-2.685,2.78,149.968,-3.8508,1.1658,-3.8823,1.1972999999999998,-4.0376,1.3526000000000002,-4.0068,1.3218,C[1](=C(CH=CHC(=CH@1)Cl)OCH2C(=S)OH)Cl
649,3293487,-4.087,5.14,181.163,-4.4777,0.3906999999999998,-4.1374,0.050400000000000666,-4.5843,0.4973000000000001,-4.3118,0.2248000000000001,C[1](C(OCH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)Cl
650,3293505,-4.224,5.42,188.729,-4.6856,0.4615999999999998,-4.3491,0.12509999999999977,-4.733,0.5089999999999995,-4.4568,0.23280000000000012,C[1](C(OCH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)Br
651,3293509,-4.428,5.77,203.112,-4.888,0.45999999999999996,-4.5447,0.1166999999999998,-4.9345,0.5065,-4.6407,0.2126999999999999,C[1](C(OCH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)I
652,3294661,-2.997,0.27,155.362,-1.3632,-1.6338,-1.757,-1.24,-1.1405,-1.8564999999999998,-1.3668,-1.6301999999999999,C[1](=C(OCH2CH(CH2OH)OH)CH=CHCH=C@1OCH3)OCH3
653,3296819,-3.411,3.86,148.794,-4.677,1.2659999999999996,-4.5532,1.1422000000000003,-4.6718,1.2608000000000001,-4.5263,1.1153,C[1](=C(C(=C(C(=C@1Cl)Cl)Cl)OCH3)OH)OCH3
654,3297797,-2.015,1.89,140.859,-1.5358,-0.47920000000000007,-1.1999,-0.8151000000000002,-1.3779,-0.6371000000000002,-0.9374,-1.0776000000000001,C[1](=C(CH=CHC(=CH@1)C(OH)=O)N(CH3)CH3)C(OH)=O
655,3302064,-4.228,5.67,193.647,-4.855,0.6270000000000007,-4.5037,0.2757000000000005,-4.973,0.7450000000000001,-4.7076,0.47960000000000047,C[1](C(OCH2CH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)Cl
656,3302066,-4.419,5.95,201.213,-5.0492,0.6302000000000003,-4.6987,0.27970000000000006,-5.1137,0.6947000000000001,-4.8389,0.41990000000000016,C[1](C(OCH2CH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)Br
657,3302068,-4.559,6.3,215.596,-5.2372,0.6781999999999995,-4.8766,0.31759999999999966,-5.3001,0.7410999999999994,-5.0059,0.4468999999999994,C[1](C(OCH2CH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)I
658,3302764,-1.209,0.74,127.263,-1.5237,0.3147,-1.4682,0.2591999999999999,-1.359,0.1499999999999999,-1.2844,0.07539999999999991,C[1](=C(CH=C(C(=CH@1)OCH3)OH)C(OH)=O)C(OH)=O
659,3312000,-2.285,1.44,170.515,-2.5247,0.23970000000000002,-2.6151,0.33009999999999984,-2.4689,0.18389999999999995,-2.5911,0.3060999999999998,C[1](S(C[3]=CHC(=CHCH=CH@3)OH)(=O)=O)=C(CH=CHCH=CH@1)OH
660,3312980,-2.33,0.45,170.515,-2.1549,-0.17510000000000003,-2.5793,0.24929999999999986,-1.951,-0.379,-2.3446,0.014599999999999724,S(C[2]=CHC(=CHCH=CH@2)OH)(C[14]=CHC(=CHCH=CH@14)OH)(=O)=O
661,3313676,-0.33,0.5,144.265,-0.4708,0.14079999999999998,-0.2041,-0.1259,-1.2031,0.8731,-1.1746,0.8446,S(C[2]HCH2CH2CH2CH2CH2@2)(NHS(=O)(=O)CH3)(=O)=O
662,3317350,-4.375,6.2,206.131,-5.2392,0.8642000000000003,-4.8849,0.5099,-5.3713,0.9962999999999997,-5.1063,0.7313000000000001,C[1](C(OCH2CH2CH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)Cl
663,3317351,-4.518,6.48,213.697,-5.4197,0.9017,-5.0632,0.5452000000000004,-5.5018,0.9838000000000005,-5.2238,0.7058,C[1](C(OCH2CH2CH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)Br
664,3317352,-4.672,6.83,228.08,-5.5932,0.9212000000000007,-5.2236,0.5516000000000005,-5.6852,1.0132000000000003,-5.3833,0.7113000000000005,C[1](C(OCH2CH2CH2CH2CH2CH2CH2CH3)=O)=CHC(=C(CH=CH@1)OH)I
665,3318646,-3.42,3.06,208.11,-2.3238,-1.0962,-2.3309,-1.0890999999999997,-2.5396,-0.8803999999999998,-2.4107,-1.0093,CH(CH(OC(C[7]=CHCH=C(CH=CH@7)NH2)=O)CH3)(N(CH2CH3)CH2CH3)CH3
666,3324797,-3.458,3.38,174.004,-3.1891,-0.26890000000000036,-2.8788,-0.5792000000000002,-3.3527,-0.10530000000000017,-3.1254,-0.33260000000000023,C[1](C(OCH2CH2CH2CH3)=O)=CHCH=C(CH=CH@1)NHC(=O)CH3
667,3327324,-2.957,3.41,163.134,-4.7926,1.8356000000000003,-4.827,1.87,-5.0005,2.0435,-4.9747,2.0177000000000005,C[1](=C(CH=C(C(=CH@1)Cl)Cl)Cl)OCH2C(=S)OH
668,33303,-1.523,2.52,186.113,-3.1958,1.6728000000000003,-3.2106,1.6876,-2.9753,1.4523,-3.063,1.5400000000000003,C[1]HCH(CH(OCH@1OC(O@1)(CH3)CH3)C[21]HOC(OCH2@21)(CH3)CH3)OC(=O)CH3
669,3337161,-2.41,2.94,193.941,-3.0161,0.6060999999999996,-2.8045,0.39449999999999985,-3.2799,0.8698999999999999,-3.2086,0.7986,C[1](NHC(CH(CH2OC[11]=CHCH=CHCH=CH@11)OH)=O)=CHCH=CHCH=CH@1
670,3338953,-3.369,2.87,193.941,-3.2131,-0.15590000000000037,-3.2757,-0.09330000000000016,-3.0252,-0.3438000000000003,-3.061,-0.3080000000000003,C[1](C(N(C[4]=CHCH=CHCH=CH@4)OH)=O)=C(CH=CHCH=CH@1)OCH2CH3
671,3347899,-2.351,0.57,216.047,-2.5499,0.19890000000000008,-2.7954,0.4443999999999999,-2.4043,0.053300000000000125,-2.5503,0.19930000000000003,S(C[2]=CHCH=C(CH=CH@2)NHCH2CH2NH2)(C[23]=CHCH=C(CH=CH@23)NH2)(=O)=O
672,3349334,-1.669,1.46,156.416,-2.9052,1.2361999999999997,-2.9512,1.2822,-2.9445,1.2755,-2.9238,1.2548,C[1]H(C[3]=CHCH=CHCH=CH@3)CH2C(CH(C(CH2@1)=O)N[+1](O[-1])=O)=O
673,3355682,-1.396,-0.67,178.056,-0.1358,-1.2602,-0.0128,-1.3832,-0.4446,-0.9513999999999999,-0.4195,-0.9764999999999999,C[1](S(NHC(CH2OH)(CH2OH)CH2OH)(=O)=O)=CHCH=C(CH=CH@1)NH2
674,3359953,-3.1,1.23,188.016,-2.8036,-0.2964000000000002,-2.8814,-0.2185999999999999,-2.9013,-0.1987000000000001,-2.9897,-0.11030000000000006,S(C[2]=CHC[5]=C(CH=CH@2)CH=CHCH=CH@5)(NHC(NHCH3)=NH)(=O)=O
675,3360166,-0.56,0.69,184.318,-1.7938,1.2338,-1.714,1.154,-1.9323,1.3722999999999999,-2.0331,1.4731,C(C(NHCH2C(OH)=O)=O)(NHC(C[16]=CHCH=CHCH=CH@16)=O)(CH3)CH3
676,3364051,-2.995,3.99,185.083,-4.2219,1.2268999999999997,-3.8457,0.8506999999999998,-3.9987,1.0036999999999998,-3.7473,0.7523,C[1](=C(C(=CHCH=CH@1)Cl)C(OH)=O)N=[S=N]NC[17]=CHCH=C(CH=CH@17)OH
677,3372222,-1.645,2.74,208.698,-2.0962,0.45120000000000005,-1.8899,0.2448999999999999,-2.534,0.8889999999999998,-2.385,0.7399999999999998,C[1](C(OCH2CH2N(CH2CH3)CH2CH3)=O)=CHCH=C(CH=CH@1)NHC(=O)CH3
678,338009,-2.877,0.79,240.901,-3.3333,0.45630000000000015,-3.8204,0.9434,-3.0713,0.19430000000000014,-3.4045,0.5275000000000003,C[1](S(NHC[5]SC(=C(N=@5)CH3)CH2C(OCH2CH3)=O)(=O)=O)=CHCH=C(CH=CH@1)NH2
679,3393453,-4.495,3.25,235.679,-4.5463,0.05129999999999946,-4.61,0.11500000000000021,-4.2114,-0.28359999999999985,-4.031,-0.4640000000000004,S(C[2]=CHCH=C(CH=CH@2)NH2)(NHC[17]C[18]=C(CH=CHC=@17CH3)CH=CHCH=CH@18)(=O)=O
680,3414174,-3.097,5.96,229.223,-4.8712,1.7742,-3.4675,0.37049999999999983,-4.8932,1.7962000000000002,-3.8309,0.7339000000000002,C(C(NHC[5]=CHCH=C(CH=CH@5)CH3)=O)(C(NHC[23]=CHCH=C(CH=CH@23)CH3)=O)(OH)OH
681,3473030,-2.022,3.58,279.159,-1.8281,-0.19389999999999974,-1.6396,-0.38239999999999985,-3.3632,1.3412000000000002,-3.4458,1.4238000000000004,C[1](CH(C(OH)=O)NHCH2CH2CH2CH2CH2NHCH(C[29]=CHCH=CHCH=CH@29)C(OH)=O)=CHCH=CHCH=CH@1
682,3530698,-1.156,0.85,120.7,-1.8509,0.6949000000000001,-2.0197,0.8636999999999999,-1.5968,0.4408000000000001,-1.7232,0.5672000000000001,C[1](=C(CH=CHC(=CH@1)CH2CH2OH)OH)N[+1](O[-1])=O
683,3559696,-2.3,-1.06,167.006,-2.0322,-0.2677999999999998,-2.1425,-0.15749999999999975,-1.5505,-0.7494999999999998,-1.7442,-0.5557999999999998,C[1]N(C[3]HCH2CH(CH=CH@3)CH2OH)CH=NC=@1C(=NC(=N@1)NH2)OH
684,3560158,-2.403,0.0285,180.269,-2.1249,-0.27810000000000024,-2.0578,-0.3452000000000002,-1.9162,-0.4868000000000001,-1.8279,-0.5751,S(C[2]CH=C(OCH=@2)S(=O)(=O)NH2)(C[15]=CHCH=C(CH=CH@15)OH)(=O)=O
685,3560187,-3.027,0.84,198.328,-2.7178,-0.30920000000000014,-2.5885,-0.43850000000000033,-2.5042,-0.5228000000000002,-2.4056,-0.6214,S(C[2]CH=C(SCH=@2)S(=O)(=O)NH2)(C[15]=CHCH=C(CH=CH@15)OH)(=O)=O
686,3561057,-3.024,0.53,192.753,-2.4029,-0.6211000000000002,-2.3453,-0.6787000000000001,-2.3317,-0.6922999999999999,-2.2372,-0.7867999999999999,S(C[2]CH=C(OCH=@2)S(=O)(=O)NH2)(C[15]=CHCH=C(CH=CH@15)OCH3)(=O)=O
687,3561058,-4.222,1.34,210.812,-2.9903,-1.2317000000000005,-2.8699,-1.3521000000000005,-2.9279,-1.2941000000000003,-2.8339,-1.3881000000000006,S(C[2]CH=C(SCH=@2)S(=O)(=O)NH2)(C[15]=CHCH=C(CH=CH@15)OCH3)(=O)=O
688,3562036,-2.719,0.15,198.328,-2.5142,-0.20479999999999965,-2.624,-0.09499999999999975,-2.3239,-0.3950999999999998,-2.4479,-0.2710999999999997,S(C[2]CH=C(SCH=@2)S(=O)(=O)NH2)(C[15]=CHC(=CHCH=CH@15)OH)(=O)=O
689,3568352,-3.741,1.31,222.832,-2.5311,-1.2099000000000002,-2.4435,-1.2975000000000003,-1.9461,-1.7949000000000002,-1.8553,-1.8857000000000002,C[1]N(C[3]HCH2CH2@3)CH=C(C(C=@1CH=C(C(=CH@1)N[22]CH2CH2NHCH2CH2@22)F)=O)C(OH)=O
690,3569500,-2.997,3.19,272.377,-4.2823,1.2853000000000003,-4.1757,1.1787,-4.5176,1.5206,-4.5276,1.5305999999999997,C[1]H(C[3]=C(C[5]=C@1CH=CHCH=CH@5)CH=CHCH=CH@3)CH2OC(NHCH2CH2CH2CH2CH(C(OH)=O)NH2)=O
691,3575322,-3.092,6.41,244.767,-5.1912,2.0992,-4.4396,1.3476000000000004,-4.7883,1.6962999999999995,-4.0542,0.9621999999999997,C[1](C[2]=C(CH=CHC[8]=C@1CH=CHCH=CH@8)CH=CHCH=CH@2)=C[26]CH2CH2N(CH2CH2@26)CH3
692,3580133,-1.159,1.83,266.167,-2.6058,1.4467999999999999,-2.543,1.3840000000000001,-2.781,1.622,-2.8329,1.6739,S(C[2]CH=C(SCH=@2)S(=O)(=O)NH2)(C[15]=CHCH=C(CH=CH@15)CH2NHCH2CH(CH3)CH3)(=O)=O
693,3581138,-3.776,4.06,203.482,-4.7569,0.9809000000000001,-4.8523,1.0762999999999998,-4.7617,0.9857000000000005,-4.8229,1.0469,C[1](NHC[4]=C(CH2C(=O)OH)CH=CHCH=CH@4)=C(CH=CHCH=C@1Cl)Cl
694,3599375,-0.357,2.27,127.732,-2.8017,2.4447,-2.7376,2.3806000000000003,-2.8544,2.4974,-2.86,2.503,S(C[2]=CHCH=C(CH=CH@2)CH3)(N[-1]Cl)(=O)=O
695,3608630,-2.961,2.7,135.628,-3.5437,0.5827,-3.5956,0.6346000000000003,-3.6087,0.6476999999999999,-3.6702,0.7092,C[1](=C(C(=C(CH=C@1Cl)Cl)OCH3)OH)OCH3
696,3614015,-1.078,-1.88,136.992,-0.9189,-0.15910000000000002,-1.2103,0.13229999999999986,-0.6625,-0.4155000000000001,-0.8047,-0.2733000000000001,C[1]=C(N=CHN@1CH2OCH2CH2OH)CH=NC(=N@1)NH2
697,3616771,-2.606,0.7,181.957,-2.0652,-0.5408,-2.2448,-0.36119999999999974,-1.7613,-0.8446999999999998,-2.0937,-0.5122999999999998,C[1](C[2](C[3](CH(OCH@1CH2CH@2OH)CH=C(CH2CH2@3)CH3)CH2OH)CH3)OCH2@1
698,3626399,-3.426,2.17,242.098,-2.8149,-0.6111,-2.801,-0.625,-2.6959,-0.7301000000000002,-2.4848,-0.9412000000000003,C[1]=C(C(C(=CHN@1C(CH3)(CH3)CH3)C(OH)=O)=O)CH=C(C(=CH@1)N[32]CH2CH2NHCH2CH2@32)F
699,3626546,-4.002,4.1,261.541,-4.4691,0.4671000000000003,-4.4777,0.4756999999999998,-4.5554,0.5533999999999999,-4.7431,0.7411000000000003,P(CH2C[5]=CHCH=C(CH=CH@5)C[15]SC[17]=C(N=@15)CH=CHCH=CH@17)(OCH2CH3)(OCH2CH3)=O
700,3647286,-2.125,4.31,213.616,-4.0169,1.8918999999999997,-3.8264,1.7014,-3.7019,1.5769000000000002,-3.5831,1.4581,C[1]HCH(C[5]=C(OC[8]=C@1CH=C(CH=CH@8)Cl)CH=CHCH=CH@5)CH2N(CH2@1)CH3
701,3653610,-4,2.27,155.144,-4.1513,0.1513,-4.2177,0.21769999999999978,-4.3256,0.32559999999999967,-4.5537,0.5537000000000001,C[1](C[2]OC(=CHCH=@2)N[+1](O[-1])=O)=NC[13]=C(NH@1)CH=CHC(=CH@13)F
702,3659024,-1.265,1.7,141.896,-2.4778,1.2127999999999999,-2.5117,1.2467,-2.3141,1.0491,-2.2524,0.9874000000000003,S(C[2]=CHC[5]=C(CH=CH@2)CH=CHCH=CH@5)(=O)(=O)OH
703,36826,-2.118,2.86,244.864,-3.4934,1.3754,-3.4666,1.3486000000000002,-3.5339,1.4159000000000002,-3.4638,1.3458,C[1]H(CH(C[5]C[6]=C(CH=CHC(=CH@6)OCH3)N=CHCH=@5)OH)N[27]CH2CH(CH(CH2@1)CH2CH2@27)C#CH
704,3697281,-2.71,4.51,180.676,-4.2458,1.5358,-4.2417,1.5316999999999998,-4.4721,1.7621000000000002,-4.4731,1.7630999999999997,S(C(NH2)=NH)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
705,3709202,1.128,0.25,122.69,0.4904,0.6376,0.5685,0.5594999999999999,0.8552,0.27279999999999993,1.0136,0.11439999999999984,N[1](C(OCH2CH3)=O)CH2CH2N(CH2CH2@1)CH3
706,3711975,0.652,0.84,135.174,-0.0201,0.6721,0.032,0.62,-0.0064,0.6584,0.1045,0.5475,N[1](CH(CH2NHCH(CH2@1)CH3)CH3)C(OCH2CH3)=O
707,3718502,-2.389,3.07,171.48,-3.9969,1.6079000000000003,-4.0269,1.6379000000000006,-3.8472,1.4582000000000002,-3.9324,1.5434,C[1]=C(C[3]=C(N=C@1CH=CHC(=CH@1)CH3)CH=CHCH=CH@3)NH2
708,3719767,-1.382,-0.62,136.448,-1.2406,-0.14139999999999997,-1.4362,0.054200000000000026,-1.2657,-0.11629999999999985,-1.3983,0.016300000000000203,S(C[2]=CHCH=C(CH=CH@2)C(NH2)=NH)(=O)(=O)CH3
709,3723007,0.024,-2.95,149.261,-0.1503,0.17429999999999998,-0.931,0.9550000000000001,-0.3913,0.4153,-1.0226,1.0466,N[1](CH(CH2N(CH(CH2@1)CH3)C(NH2)=NH)CH3)C(NH2)=NH
710,3724542,-2.396,2.68,159.438,-3.8123,1.4163000000000001,-3.8847,1.4887000000000001,-3.7712,1.3752,-3.878,1.4820000000000002,C[1]=C(C[3]=C(N=C@1CH=CHC(=CH@1)F)CH=CHCH=CH@3)NH2
711,3724714,-2.122,2.78,159.438,-3.8784,1.7564000000000002,-3.9207,1.7987000000000002,-3.8532,1.7312000000000003,-3.9302,1.8082000000000003,C[1]=C(C[3]=C(N=C@1CH=C(CH=CH@1)F)CH=CHCH=CH@3)NH2
712,3724715,-1.655,2.31,159.438,-3.75,2.0949999999999998,-3.9567,2.3017000000000003,-3.7209,2.0659,-3.976,2.3209999999999997,C[1]C(=NC[4]=C(C=@1NH2)CH=CHCH=CH@4)C(=CHCH=CH@1)F
713,3724726,-0.949,2.86,159.438,-3.9058,2.9568000000000003,-3.9207,2.9717000000000002,-3.8512,2.9022,-3.9096,2.9606000000000003,C[1]=C(C[3]=C(N=C@1CH=CHCH=C@1F)CH=CHCH=CH@3)NH2
714,3726135,-1.578,3.41,172.162,-4.3996,2.8216,-4.3505,2.7725,-4.2977,2.7196999999999996,-4.3004,2.7223999999999995,C[1]=C(C[3]=C(N=C@1CH=CHCH=C@1Cl)CH=CHCH=CH@3)NH2
715,3726283,-1.532,6.11,195.457,-3.5019,1.9699,-3.1801,1.6481,-3.6196,2.0876,-3.4061,1.8740999999999999,N[1](CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3)CH2CH2CH2CH2CH2@1
716,3726310,-2.424,3.23,172.162,-4.3062,1.8821999999999997,-4.3145,1.8904999999999998,-4.2725,1.8485,-4.3264,1.9023999999999996,C[1]=C(C[3]=C(N=C@1CH=CHC(=CH@1)Cl)CH=CHCH=CH@3)NH2
717,3726358,-1.725,3.33,172.162,-4.3723,2.6473,-4.3505,2.6255,-4.3471,2.6221,-4.3765,2.6515,C[1]=C(C[3]=C(N=C@1CH=C(CH=CH@1)Cl)CH=CHCH=CH@3)NH2
718,3731538,-1.092,2.61,188.561,-2.7043,1.6122999999999998,-2.7856,1.6936,-2.7087,1.6166999999999998,-2.8295,1.7374999999999998,C[1](=C(CH=CHCH=C@1CH3)CH3)NHC(NHN(CH2CH3)CH2CH3)=O
719,3736061,-1.386,3.25,219.716,-2.5988,1.2128000000000003,-2.5989,1.2129,-2.3494,0.9634000000000003,-2.235,0.849,C(C[2]HCH2CH2NHCH2CH2@2)(C[18]=CHCH=CHCH=CH@18)(C[29]=CHCH=CHCH=CH@29)OH
720,3743457,-1.527,2.41,225.135,-1.4552,-0.07179999999999986,-1.7105,0.1835,-1.4811,-0.04589999999999983,-1.6524,0.12540000000000018,CH(N[3]CH2CH2N(CH2CH2@3)CH3)(C[21]=CHCH=CHCH=CH@21)C[32]=CHCH=CHCH=CH@32
721,3744393,-1.838,2.38,174.707,-4.0833,2.2453000000000003,-4.2198,2.3818,-4.1007,2.2626999999999997,-4.3,2.4619999999999997,C[1]=C(C[3]=C(N=C@1CH=CHCH=C@1N[+1](O[-1])=O)CH=CHCH=CH@3)NH2
722,3748003,-0.98,3.38,185.917,-1.1565,0.1765000000000001,-0.8604,-0.11959999999999993,-1.6225,0.6425000000000001,-1.5846,0.6046,C[1]H(NHCH2CH2NHC[13]HCH2CH2CH2CH2CH2@13)CH2CH2CH2CH2CH2@1
723,3751403,-2.475,3.18,172.806,-4.6099,2.1348999999999996,-4.7769,2.3019000000000003,-4.5461,2.0711,-4.7236,2.2486,C[1]=C(C(F)(F)F)CH=CHCH=C@1N=C[15]C(=C@1NH2)CH=CHCH=CH@15
724,3751882,-2.243,6.67,274.385,-3.0685,0.8254999999999999,-3.0181,0.7751000000000001,-3.6284,1.3854000000000002,-3.4807,1.2377000000000002,C(CH2CH(CH2CH2NHCH2CH2NHCH2CH2CH(CH2C(CH3)(CH3)CH3)CH3)CH3)(CH3)(CH3)CH3
725,3753371,-1.545,4.48,221.054,-3.6557,2.1107,-3.4507,1.9057,-4.4033,2.8583,-4.2605,2.7155000000000005,C[1]=C(CH(CH2N[8]CH2CH2CH2CH2CH2@8)OH)CH=CHC(=C@1CH=CHCH=CH@1)Cl
726,3754223,-2.174,3.54,172.806,-4.7328,2.5588,-4.7769,2.6029000000000004,-4.574,2.4,-4.5793,2.4053,C[1]C(=NC[4]=C(C=@1NH2)CH=CHCH=CH@4)CH=C(CH=CH@1)C(F)(F)F
727,3761126,-1.684,3.85,243.945,-2.9559,1.2719000000000003,-3.1298,1.4458,-3.0384,1.3544000000000003,-2.9938,1.3097999999999999,C[1]=C(C(CH2CH2N(CH2CH3)CH2CH3)(OH)CH3)CH=CHC(=C@1CH=CHCH=CH@1)OCH3
728,3763563,-1.023,-0.85,178.953,-2.3322,1.3092,-2.7929,1.7699,-2.4701,1.4471,-2.8643,1.8413000000000002,C[1](OC(=CHCH=@1)CH2CH2C[14]OC(=CHCH=@14)C(NH2)=NH)C(NH2)=NH
729,3768286,-1.493,4.86,243.877,-3.5473,2.0542999999999996,-3.3053,1.8122999999999998,-3.9453,2.4523,-3.8021,2.3091,C[1](C(OCH2CH2NHCH(C[14]=CHCH=CHCH=CH@14)CH3)=O)=CHCH=C(CH=CH@1)OCH2CH3
730,3769934,-2.196,2.75,221.197,-3.9382,1.7422,-3.6567,1.4606999999999997,-4.2684,2.0723999999999996,-4.2865,2.0905,C[1](=C(CH=CHCH=CH@1)CH3)NHC(C(C(NHC[22]=C(CH=CHCH=CH@22)CH3)=O)=O)=O
731,3771536,-2.682,0.55,128.69,-2.3172,-0.3647999999999998,-2.3811,-0.30089999999999995,-2.2524,-0.42959999999999976,-2.3037,-0.37829999999999986,C[1]H(C(C[4]=C(C@1=O)CH=CHCH=CH@4)=[S=I]NOH)N[+1](O[-1])=O
732,3774873,-2.682,2.36,257.756,-2.6145,-0.0674999999999999,-3.0066,0.3246000000000002,-2.8312,0.1492,-3.2258,0.5438000000000001,C[1](C[2]=CHCH=CHCH=CH@2)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[36]=CHCH=CHCH=CH@36)=O)OH
733,3779696,-1.619,2.82,270.24,-3.1233,1.5043,-3.5358,1.9168,-3.2803,1.6613,-3.7106,2.0915999999999997,C[1](C[2]=CHCH=C(CH=CH@2)CH3)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[39]=CHCH=CHCH=CH@39)=O)OH
734,3781016,-1.492,3.16,266.738,-2.9464,1.4544000000000001,-2.9585,1.4665,-2.924,1.432,-2.8863,1.3942999999999999,C[1]HC(C(CH(CH2@1)CH2N(CH3)CH3)=O)(CH2CH2C[29]HCH@1CH2CH=C[38]C@29(CH2CH2CH(CH2@38)OH)CH3)CH3
735,3781362,-1.206,2.86,206.949,-1.3093,0.10329999999999995,-1.2875,0.08150000000000013,-1.8266,0.6206,-1.9358,0.7298,C[1](CH2NHCH2CH2NHCH2C[18]=CHCH=CHCH=CH@18)=CHCH=CHCH=CH@1
736,3787898,-2.967,2.42,258.198,-2.899,-0.06800000000000006,-3.3465,0.3794999999999997,-3.2365,0.26949999999999985,-3.7044,0.7374,C[1](C[2]=CHCH=C(CH=CH@2)F)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[36]=CHCH=CHCH=CH@36)=O)OH
737,3788372,-2.871,2.42,258.198,-2.899,0.028000000000000025,-3.3465,0.4754999999999998,-3.202,0.33099999999999996,-3.6653,0.7942999999999998,C[1](C[2]=CHCH=CHCH=CH@2)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[36]=CHCH=C(CH=CH@36)F)=O)OH
738,3788389,-3.351,2.96,270.922,-3.3427,-0.008300000000000196,-3.7194,0.36839999999999984,-3.6798,0.3288000000000002,-4.0921,0.7411000000000003,C[1](C[2]=CHCH=C(CH=CH@2)Cl)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[36]=CHCH=CHCH=CH@36)=O)OH
739,3789026,-0.942,-0.81,127.159,-1.0747,0.13270000000000004,-1.1978,0.2558,-0.8289,-0.11309999999999998,-0.798,-0.1439999999999999,C[1](S(=O)(=O)OH)=CHC(=CHC(=CH@1)NH2)C(=O)OH
740,3790349,-2.232,0.43,131.572,-2.6547,0.42269999999999985,-2.4036,0.17159999999999975,-2.4674,0.23539999999999983,-2.1274,-0.10460000000000003,C[1](C(C[3]=C(C=@1O[-1])CH=CHCH=CH@3)=O)S(=O)(=O)OH
741,3796569,-1.903,3.47,219.716,-2.7954,0.8923999999999999,-2.8074,0.9043999999999999,-3.2007,1.2976999999999999,-3.2435,1.3405,C(C[2]HNHCH2CH2CH2CH2@2)(C[18]=CHCH=CHCH=CH@18)(C[29]=CHCH=CHCH=CH@29)OH
742,3798111,-4.631,4.99,316.939,-4.1099,-0.5211000000000006,-4.3879,-0.2431000000000001,-4.7902,0.15919999999999934,-5.0753,0.44430000000000014,CH(N[3]CH2CH2N(CH2CH2@3)CH2C[20]=CHC(=CHCH=CH@20)CH3)(C[34]=CHCH=C(CH=CH@34)Cl)C[45]=CHCH=CHCH=CH@45
743,3798237,-2.83,2.47,258.64,-3.1731,0.34309999999999974,-3.6784,0.8483999999999998,-3.5884,0.7584,-4.1234,1.2934,C[1](C[2]=CHCH=C(CH=CH@2)F)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[36]=CHCH=C(CH=CH@36)F)=O)OH
744,3801026,-3.284,3.01,271.364,-3.6103,0.32630000000000026,-4.0435,0.7595000000000001,-4.0364,0.7524000000000006,-4.5205,1.2365000000000004,C[1](C[2]=CHCH=C(CH=CH@2)Cl)(CH2CH2N(CH2CH2@1)CH2CH2CH2C(C[36]=CHCH=C(CH=CH@36)F)=O)OH
745,3806492,-4.22,4.67,278.581,-4.6486,0.4286000000000003,-4.4782,0.25820000000000043,-4.3319,0.11190000000000033,-4.3064,0.08640000000000025,C[1]C[2]C[3]OCH@1CH2CH2CH2CH@1CH(CH2C=@2CH=CHC=@3OCH2C[33]=CHCH=CHCH=CH@33)N(CH2CH2@1)CH3
746,3810167,-4.7,4.78,141.544,-5.8734,1.1734,-5.7923,1.0922999999999998,-5.9656,1.2656,-5.9292,1.2291999999999996,C[1](=C(C(=C(C(=C@1Cl)Cl)OH)Cl)Cl)Cl
747,3811396,-0.493,0.64,147.388,-1.7627,1.2696999999999998,-2.1562,1.6632000000000002,-1.6195,1.1265,-1.9115,1.4184999999999999,S(CH(SC[5]=CHCH=CHCH=CH@5)CH3)(=O)(=O)OH
748,3811683,-2.103,1.67,160.745,-2.7434,0.6403999999999996,-2.6525,0.5494999999999997,-2.7049,0.6018999999999997,-2.7122,0.6092,C[1](C[2]=CHCH=CHCH=CH@2)(C(NHC(NHC@1=O)=O)=O)CH2CH3
749,3811937,-1.531,0.6,147.388,-1.5413,0.010299999999999976,-1.8268,0.29580000000000006,-1.5324,0.0014000000000000679,-1.7441,0.21310000000000007,S(CH2CH2SC[9]=CHCH=CHCH=CH@9)(=O)(=O)OH
