No,Expt.,ClogP,Tm,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Name,SLN
225,-1.55,2.29,298,96.948,-1.4912,-0.05879999999999996,-1.4864,-0.0636000000000001,-1.4127,-0.13729999999999998,-1.3983,-0.15169999999999995,2-Heptanol  ,CH3CH(CH2CH2CH2CH2CH3)OH
226,-1.47,2.29,298,96.948,-1.3958,-0.07420000000000004,-1.3615,-0.10850000000000004,-1.3364,-0.13359999999999994,-1.3111,-0.15890000000000004,3-Heptanol  ,CH3CH2CH(CH2CH2CH2CH3)OH
227,-1.4,2.29,298,96.948,-1.3639,-0.03610000000000002,-1.3198,-0.08019999999999983,-1.3152,-0.08479999999999999,-1.2764,-0.12359999999999993,4-Heptanol  ,CH3CH2CH2CH(CH2CH2CH3)OH
228,-3.82,3.96,298,91.985,-3.561,-0.2589999999999999,-3.5435,-0.27649999999999997,-3.5018,-0.31820000000000004,-3.5006,-0.3193999999999999,trans-2-Heptene  ,CH3CH=[S=N]CHCH2CH2CH2CH3
229,-3.01,3.12,298,87.977,-2.4734,-0.5366,-2.3604,-0.6496,-2.4742,-0.5357999999999996,-2.3558,-0.6541999999999999,1-Heptyne  ,CH#CCH2CH2CH2CH2CH3
230,-4.92,3.98,298,132.873,-4.8925,-0.027499999999999858,-5.1952,0.2751999999999999,-4.8997,-0.020299999999999763,-5.0133,0.09330000000000016,"HexaChloro-1,3-Butadiene  ",C(=C(C(=C(Cl)Cl)Cl)Cl)(Cl)Cl
231,-7.56,4.89,500,150.403,-6.4684,-1.0915999999999997,-6.7107,-0.8492999999999995,-6.5202,-1.0397999999999996,-6.7062,-0.8537999999999997,Hexachlorobenzene  ,C[1](C(=C(C(=C(C=@1Cl)Cl)Cl)Cl)Cl)Cl
232,-8.56,6.83,385,216.557,-7.9808,-0.5792000000000002,-8.0564,-0.5036000000000005,-8.0053,-0.5547000000000004,-8.0858,-0.47419999999999973,"2,2',4,4',5,5'-Hexachlorobiphenyl  ",C[1](C(=C(CH=C(CH=@1)Cl)Cl)Cl)C[12]C(=C(CH=C(CH=@12)Cl)Cl)Cl
233,-8.65,6.65,387,216.557,-7.9193,-0.7307000000000006,-8.0564,-0.5936000000000003,-7.6147,-1.0353000000000003,-7.5594,-1.0906000000000002,"2,2',3,3',6,6'-Hexachlorobiphenyl  ",C[1](C(=C(CH=CHC=@1Cl)Cl)Cl)C[12]C(=C(CH=CHC=@12Cl)Cl)Cl
234,-6.96,6.83,338,216.557,-7.9808,1.0208000000000004,-8.0564,1.0964,-8.0084,1.0484,-8.0884,1.1284,"2,2',3,3',5,5'-Hexachlorobiphenyl  ",C[1](=C(C(=CHC(=CH@1)Cl)Cl)Cl)C[12]=C(C(=CHC(=CH@12)Cl)Cl)Cl
235,-8.71,7.1,386,216.557,-8.0729,-0.6371000000000002,-8.0564,-0.6536000000000008,-7.9355,-0.7745000000000006,-7.7969,-0.9131000000000009,"2,2',4,4',6,6'-Hexachlorobiphenyl  ",C[1](C(=CHC(=CHC=@1Cl)Cl)Cl)C[12]C(=CHC(=CHC=@12Cl)Cl)Cl
236,-9.01,6.73,425,216.557,-8.0105,-0.9994999999999994,-8.1277,-0.882299999999999,-7.9383,-1.0716999999999999,-8.005,-1.004999999999999,"2,2',3,3',4,4'-Hexachlorobiphenyl  ",C[1](C(=C(C(=CHCH=@1)Cl)Cl)Cl)C[12]C(=C(C(=CHCH=@12)Cl)Cl)Cl
237,-8.78,6.65,358,216.557,-7.9832,-0.7967999999999993,-8.1277,-0.6522999999999985,-7.8905,-0.8894999999999991,-7.9774,-0.8025999999999991,"2,2',3,3',4,5-Hexachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]C(=C(CH=CHCH=@12)Cl)Cl
238,-8.32,6.79,353,216.557,-7.9991,-0.32089999999999996,-8.092,-0.22799999999999976,-7.9809,-0.3391000000000002,-8.057,-0.2629999999999999,"2,2',3,4,4',5'-Hexachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]C(=CHC(=CHCH=@12)Cl)Cl
239,-7.68,6.7,358,216.557,-7.9364,0.2564000000000002,-8.0564,0.3764000000000003,-7.8942,0.21419999999999995,-7.9858,0.3058000000000005,"2,2',3,4,5,5'-Hexachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
240,-7.42,6.66,373,216.557,-7.9228,0.5027999999999997,-8.0564,0.6364000000000001,-7.7928,0.3727999999999998,-7.8573,0.43730000000000047,"2,2',3,5,5',6-Hexachlorobiphenyl  ",C[1](C(=C(CH=C(C=@1Cl)Cl)Cl)Cl)C[12]C(=CHCH=C(CH=@12)Cl)Cl
241,-7.82,6.74,400,216.557,-8.0139,0.1938999999999993,-8.1277,0.30770000000000053,-8.1034,0.2834000000000003,-8.2471,0.42709999999999937,"2,3,3',4,4',5-Hexachlorobiphenyl  ",C[1](C(=C(C(=C(CH=@1)Cl)Cl)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
242,-7.66,6.79,380,216.557,-8.031,0.37100000000000044,-8.1277,0.46770000000000067,-8.1064,0.4464000000000006,-8.2185,0.5585000000000004,"2,3,3',4,4',6-Hexachlorobiphenyl  ",C[1](C(=C(C(=CHC=@1Cl)Cl)Cl)Cl)C[12]CH=C(C(=CHCH=@12)Cl)Cl
243,-7.9,6.61,373,216.557,-7.9695,0.06949999999999967,-8.1277,0.22770000000000046,-7.794,-0.10600000000000076,-7.8655,-0.03450000000000042,"2,2',3,3',5,6-Hexachlorobiphenyl  ",C[1](C(=C(CH=C(C=@1Cl)Cl)Cl)Cl)C[12]C(=C(CH=CHCH=@12)Cl)Cl
244,-10.33,6.94,506,214.082,-8.7264,-1.6036000000000001,-8.6817,-1.6483000000000008,-8.9288,-1.4011999999999993,-9.012,-1.3179999999999996,"1,2,3,6,7,8-Hexachlorodibenzofuran  ",O[1]C[2]C(C[4]C@1=C(C(=C(CH=@4)Cl)Cl)Cl)=C(C(=C(CH=@2)Cl)Cl)Cl
245,-10.66,7.01,499,214.082,-8.7503,-1.9097000000000008,-8.6817,-1.9783000000000008,-8.947,-1.713000000000001,-9.0092,-1.6508000000000003,"1,2,3,4,7,8-Hexachlorodibenzofuran  ",O[1]C[2]C(C[4]C@1=CHC(=C(CH=@4)Cl)Cl)=C(C(=C(C=@2Cl)Cl)Cl)Cl
246,-9.95,7.71,546,218.389,-9.1541,-0.7958999999999996,-8.9256,-1.0244,-9.3218,-0.6281999999999996,-9.2523,-0.6976999999999993,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin  ",C[1]C(OC[4]C(O@1)=CHC(=C(CH=@4)Cl)Cl)=C(C(=C(C=@1Cl)Cl)Cl)Cl
247,-8.14,7.12,411,220.864,-8.2496,0.10959999999999859,-8.3063,0.16629999999999967,-8.3765,0.2364999999999995,-8.4388,0.29879999999999995,"2,2',3,3',4,4'-Hexachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]C(=C(C(=CHCH=@13)Cl)Cl)Cl
248,-8.1,7.06,394,220.864,-8.2291,0.1291000000000011,-8.3063,0.2063000000000006,-8.2819,0.18190000000000062,-8.3409,0.2408999999999999,"2,2',3,4,4',6'-Hexachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]C(=CHC(=CHC=@13Cl)Cl)Cl
249,-8.31,7.17,342,220.864,-8.2667,-0.04330000000000034,-8.3063,-0.0037000000000002586,-8.4035,0.0934999999999988,-8.4574,0.1473999999999993,"2,2',3,4,4',5'-Hexachlorodiphenyl ether  ",O(C[2]C(=C(C(=CHCH=@2)Cl)Cl)Cl)C[13]C(=CHC(=C(CH=@13)Cl)Cl)Cl
250,-8.36,7.23,387,220.864,-8.2871,-0.07289999999999885,-8.3063,-0.05369999999999919,-8.4734,0.11340000000000039,-8.5295,0.1695000000000011,"2,2',4,4',5,5'-Hexachlorodiphenyl ether  ",O(C[2]C(=CHC(=C(CH=@2)Cl)Cl)Cl)C[13]C(=CHC(=C(CH=@13)Cl)Cl)Cl
251,-8.04,7.11,368,220.864,-8.2462,0.20620000000000083,-8.3063,0.2663000000000011,-8.3557,0.3157000000000014,-8.4165,0.37650000000000006,"2,2',4,4',5,6'-Hexachlorodiphenyl ether  ",O(C[2]C(=CHC(=C(CH=@2)Cl)Cl)Cl)C[13]C(=CHC(=CHC=@13Cl)Cl)Cl
252,-8.72,7.51,357,220.864,-8.3827,-0.3373000000000008,-8.3063,-0.4137000000000004,-8.6508,-0.06920000000000037,-8.6322,-0.08780000000000143,"2,3',4,4',5,5'-Hexachlorodiphenyl ether  ",O(C[2]C(=CHC(=C(CH=@2)Cl)Cl)Cl)C[13]CH=C(C(=C(CH=@13)Cl)Cl)Cl
253,-8.44,7.17,352,220.864,-8.2667,-0.17329999999999934,-8.3063,-0.13369999999999926,-8.4563,0.01630000000000109,-8.5321,0.09210000000000029,"2,2',3',4,4',5-Hexachlorodiphenyl ether  ",O(C[2]=C(CH=C(C(=CH@2)Cl)Cl)Cl)C[13]=C(C(=C(CH=CH@13)Cl)Cl)Cl
254,-8.78,7.39,408,220.864,-8.3418,-0.43820000000000014,-8.3063,-0.4736999999999991,-8.5535,-0.2264999999999997,-8.5739,-0.20609999999999928,"2,3,3',4,4',5-Hexachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(CH=@2)Cl)Cl)Cl)Cl)C[13]CH=C(C(=CHCH=@13)Cl)Cl
255,-8.94,7,419,220.864,-8.2086,-0.7313999999999989,-8.3063,-0.6336999999999993,-8.2311,-0.7088999999999999,-8.2891,-0.6509,"2,3,4,4',5,6-Hexachlorodiphenyl ether  ",O(C[2]C(=C(C(=C(C=@2Cl)Cl)Cl)Cl)Cl)C[13]CH=CHC(=CHCH=@13)Cl
256,-3.67,4.47,298,109.217,-4.7248,1.0548000000000002,-4.7148,1.0448000000000004,-4.1665,0.49650000000000016,-3.8828,0.2128000000000001,Hexachloroethane  ,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl
257,-2.68,2.8,298,78.845,-2.2769,-0.40310000000000024,-2.2855,-0.3945000000000003,-2.422,-0.258,-2.4006,-0.2794000000000003,"1,5-Hexadiene  ",CH2=CHCH2CH2CH=CH2
258,-3.84,3.94,298,80.157,-3.7989,-0.04109999999999969,-3.7602,-0.07979999999999965,-3.8343,-0.005700000000000038,-3.8187,-0.021299999999999653,Hexane  ,CH3CH2CH2CH2CH2CH3
259,-1.24,1.94,298,84.464,-1.2382,-0.0018000000000000238,-1.1802,-0.059800000000000075,-1.1356,-0.10440000000000005,-1.043,-0.19700000000000006,1-Hexanol  ,CH2(CH2CH2CH2CH2CH3)OH
260,-0.89,1.75,298,84.464,-1.0311,0.1410999999999999,-1.0376,0.14760000000000006,-0.9497,0.059699999999999975,-0.9377,0.047699999999999965,2-Hexanol  ,CH3CH(CH2CH2CH2CH3)OH
261,-0.8,1.75,298,84.464,-0.9606,0.16059999999999997,-0.9472,0.1472,-0.881,0.08099999999999996,-0.8724,0.07239999999999991,3-Hexanol  ,CH3CH2CH(CH2CH2CH3)OH
262,-3.23,3.43,298,79.501,-3.0585,-0.17149999999999999,-3.0229,-0.20710000000000006,-3.1402,-0.08979999999999988,-3.102,-0.1280000000000001,1-Hexene  ,CH2=CHCH2CH2CH2CH3
263,-2.46,2.83,298,110.02,-2.097,-0.363,-2.0528,-0.4072,-2.1336,-0.3264,-2.1179,-0.34209999999999985,Hexyl acetate  ,C(CH3)(=O)OCH2CH2CH2CH2CH2CH3
264,-5.21,5.34,298,146.311,-4.9394,-0.27059999999999995,-5.0287,-0.18130000000000024,-4.9532,-0.25680000000000014,-5.0777,-0.13229999999999986,Hexyl benzene  ,C[1](CH=CHCH=CHCH=@1)CH2CH2CH2CH2CH2CH3
265,-2.36,2.59,298,75.493,-2.0161,-0.3439000000000001,-1.9183,-0.4417,-1.9835,-0.37649999999999983,-1.8937,-0.46629999999999994,1-Hexyne  ,CH#CCH2CH2CH2CH3
266,-3.09,1.43,491,253.73,-2.9418,-0.14819999999999967,-3.0171,-0.07289999999999974,-2.942,-0.1479999999999997,-2.9268,-0.1631999999999998,Hydrocortisone  ,C[1]H2CH2C(=O)CH=C[11]CH2CH2C[18:s=N]HC[20:s=I]HCH2CH2C[s=N](C(=O)CH2OH)(OH)C[s=I]@20(CH3)CH2C[s=N]H(OH)C[s=I]H@18C[s=N]@1@11CH3
267,-0.96,1.39,298,88.786,-1.2339,0.27390000000000003,-1.1101,0.15010000000000012,-1.238,0.278,-1.1139,0.15389999999999993,p-Hydroxybenzaldehyde  ,CH(C[3]CH=CHC(=CHCH=@3)OH)=O
268,-3.82,2.55,495,245.116,-3.8661,0.04610000000000003,-4.1131,0.29310000000000036,-3.7891,-0.030899999999999928,-3.9826,0.1626000000000003,11-a-Hydroxyprogesterone  ,C[1]H(CH2C(=O)CH=C[10]CH2CH2C[17:s=N]HC[19:s=I]HCH2CH2C[s=I]H(C(=O)CH3)C[s=I]@19(CH3)CH2CH2C[s=I]H@17C[s=N]@1@10CH3)OH
269,-3.03,3.34,298,102.077,-3.6841,0.6541000000000001,-3.6718,0.6418000000000004,-3.5302,0.5002,-3.6361,0.6061000000000001,Indane  ,C[1]H2CH2CH2C[10]CH=CHCH=CHC@1=@10
270,-3.04,3.25,244,106.522,-2.6581,-0.3818999999999999,-2.6239,-0.41610000000000014,-2.6621,-0.3778999999999999,-2.6495,-0.39049999999999985,Iodobenzene  ,C[1](CH=CHCH=CHCH=@1)I
271,-2.96,3.09,298,90.304,-2.2152,-0.7448000000000001,-2.0856,-0.8744000000000001,-2.2889,-0.6711,-2.1837,-0.7763,1-Iodobutane  ,CH2(CH2CH2CH3)I
272,-1.6,2.03,298,65.336,-1.3151,-0.28490000000000015,-1.2512,-0.3488,-1.2978,-0.3022,-1.252,-0.3480000000000001,Iodoethane  ,CH3CH2I
273,-1,1.5,298,52.852,-0.9511,-0.048900000000000055,-0.8958,-0.10419999999999996,-0.9677,-0.032299999999999995,-0.9398,-0.06020000000000003,Iodomethane  ,CH3I
274,-2.29,2.56,298,77.82,-1.773,-0.5170000000000001,-1.6727,-0.6173,-1.8042,-0.4858,-1.7309,-0.5590999999999999,1-Iodopropane  ,CH2(CH2CH3)I
275,-2.09,2.38,298,77.82,-1.6133,-0.4766999999999999,-1.6014,-0.4885999999999999,-1.5622,-0.5277999999999998,-1.5251,-0.5649,2-Iodopropane  ,CH3CH(CH3)I
276,-1.21,1.59,298,85.052,-1.1392,-0.07079999999999997,-1.1752,-0.03479999999999994,-1.1409,-0.06909999999999994,-1.1626,-0.04739999999999989,Isobutyl acetate  ,C(CH3)(=O)OCH2CH(CH3)CH3
277,-1.01,1.18,298,72.568,-0.5154,-0.49460000000000004,-0.624,-0.386,-0.5871,-0.42290000000000005,-0.6111,-0.39890000000000003,Isobutyl formate  ,CH(=O)OCH2CH(CH3)CH3
278,-0.52,1.22,298,71.98,-0.6656,0.14559999999999995,-0.6691,0.1491,-0.5796,0.059599999999999986,-0.5217,0.0017000000000000348,Isopentanol  ,CH2(CH2CH(CH3)CH3)OH
279,-0.55,1.06,298,72.568,-0.7106,0.16059999999999997,-0.812,0.262,-0.5852,0.03520000000000001,-0.6949,0.14489999999999992,Isopropyl acetate  ,C(CH3)(=O)OCH(CH3)CH3
280,-3.77,4.02,298,121.343,-4.1166,0.3466,-4.2812,0.5112000000000001,-4.0055,0.2354999999999996,-4.1357,0.3656999999999999,p-Isopropyltoluene  ,C[1](CH=CHC(=CHCH=@1)CH(CH3)CH3)CH3
281,-3.36,2.93,276,207.793,-3.6807,0.3207,-3.618,0.258,-3.0982,-0.26180000000000003,-2.9815,-0.37849999999999984,Malathion  ,O=C(OCH2CH3)CH(SP(OCH3)(OCH3)=S)CH2C(OCH2CH3)=O
282,-0.82,0.7,298,102.431,-1.0786,0.25860000000000005,-1.2893,0.46929999999999994,-0.9928,0.17280000000000006,-1.1974,0.37740000000000007,Malonicaciddiethylester  ,C(CH2C(=O)OCH2CH3)(=O)OCH2CH3
283,-2.34,3.2,315,127.618,-2.3391,-0.0008999999999996788,-2.2181,-0.12189999999999968,-2.3442,0.0041999999999999815,-2.2442,-0.09579999999999966,Menthol  ,C[1]H(CH(CH2CH2CH(CH2@1)CH3)CH(CH3)CH3)OH
284,-1.82,0.7,378,146.851,-1.5066,-0.3134000000000001,-1.434,-0.3860000000000001,-1.6839,-0.1361000000000001,-1.2581,-0.5619000000000001,Meprobamate  ,CH3C(CH2OC(NH2)=O)(CH2CH2CH3)CH2OC(NH2)=O
285,-1.53,1.09,90,17.737,-1.7169,0.18690000000000007,-1.6089,0.07889999999999997,-1.7896,0.25960000000000005,-1.6536,0.12359999999999993,Methane  ,CH4
286,-1.49,1.7,298,101.27,-1.5022,0.012199999999999989,-1.4644,-0.025600000000000067,-1.636,0.1459999999999999,-1.5671,0.07709999999999995,p-Methoxybenzaldehyde  ,CH(C[3]CH=CHC(=CHCH=@3)OCH3)=O
287,-1.85,2.13,298,88.198,-1.3344,-0.5156000000000001,-1.2236,-0.6264000000000001,-1.4185,-0.4315,-1.3197,-0.5303,Methoxybenzene  ,C[1](=CHCH=CHCH=CH@1)OCH3
288,-6.45,4.56,356,235.609,-5.3786,-1.0714000000000006,-5.8271,-0.6229000000000005,-5.4491,-1.0009000000000006,-5.6134,-0.8365999999999998,Methoxychlor  ,ClC(Cl)(Cl)CH(C[7]=CHCH=C(OCH3)CH=CH@7)C[22]=CHCH=C(OCH3)CH=CH@22
289,-2.03,2.41,298,66.361,-1.6984,-0.3315999999999999,-1.6379,-0.3920999999999999,-1.813,-0.21699999999999986,-1.6686,-0.3613999999999997,"2-Methyl-1,3-Butadiene  ",CH2=C(CH=CH2)CH3
290,-0.47,1.22,298,71.98,-0.6258,0.15580000000000005,-0.6191,0.1491,-0.5222,0.052200000000000024,-0.466,-0.003999999999999948,2-Methyl-1-Butanol  ,CH2(CH(CH2CH3)CH3)OH
291,-1.11,1.75,298,84.464,-1.0676,-0.04239999999999999,-1.0447,-0.06530000000000014,-0.9999,-0.11010000000000009,-0.9218,-0.18820000000000014,2-Methyl-1-pentanol  ,CH2(CH(CH2CH2CH3)CH3)OH
292,-1.14,1.75,298,84.464,-1.1381,-0.0019000000000000128,-1.135,-0.004999999999999893,-1.0442,-0.09579999999999989,-0.9708,-0.1691999999999999,4-Methyl-1-pentanol  ,CH2(CH2CH2CH(CH3)CH3)OH
293,-3.24,3.25,298,79.501,-2.997,-0.24300000000000033,-3.0229,-0.2171000000000003,-3.0901,-0.14990000000000014,-3.0772,-0.16280000000000028,4-Methyl-1-pentene  ,CH2=CHCH2CH(CH3)CH3
294,-0.2,1.04,298,71.98,-0.4743,0.2743,-0.5478,0.34779999999999994,-0.3682,0.16820000000000002,-0.4124,0.21239999999999998,3-Methyl-2-Butanol  ,CH3CH(CH(CH3)CH3)OH
295,-1.72,2.63,298,109.432,-1.7684,0.0484,-1.7896,0.0696000000000001,-1.7291,0.009100000000000108,-1.6997,-0.020299999999999985,3-Methyl-2-heptanol  ,CH3CH(CH(CH2CH2CH2CH3)CH3)OH
296,-1.72,2.63,298,109.432,-1.7503,0.030299999999999994,-1.8015,0.08150000000000013,-1.7071,-0.012899999999999912,-1.7223,0.0022999999999999687,2-Methyl-2-heptanol  ,CH3C(CH2CH2CH2CH2CH3)(OH)CH3
297,-1.38,2.1,298,96.948,-1.3946,0.014600000000000168,-1.4447,0.0647000000000002,-1.3273,-0.05269999999999997,-1.3337,-0.046299999999999786,5-Methyl-2-Hexanol  ,CH3CH(CH2CH2CH(CH3)CH3)OH
298,-1.08,2.1,298,96.948,-1.3048,0.2247999999999999,-1.3651,0.2850999999999999,-1.2495,0.16949999999999998,-1.2714,0.19140000000000001,2-Methyl-2-Hexanol  ,CH3C(CH2CH2CH2CH3)(OH)CH3
299,-0.8,1.57,298,84.464,-0.9344,0.13439999999999996,-0.9923,0.19229999999999992,-0.8538,0.05379999999999996,-0.8812,0.08119999999999994,4-Methyl-2-pentanol  ,CH3CH(CH2CH(CH3)CH3)OH
300,-0.49,1.57,298,84.464,-0.8627,0.37270000000000003,-0.9401,0.45010000000000006,-0.7739,0.28390000000000004,-0.816,0.32599999999999996,2-Methyl-2-pentanol  ,CH3C(CH2CH2CH3)(OH)CH3
301,-0.72,1.57,298,84.464,-0.8992,0.17920000000000003,-0.9472,0.22720000000000007,-0.8391,0.11909999999999998,-0.8332,0.11320000000000008,3-Methyl-2-pentanol  ,CH3CH(CH(CH2CH3)CH3)OH
302,-1.6,2.63,298,109.432,-1.6628,0.06279999999999997,-1.6849,0.08489999999999998,-1.6217,0.02169999999999983,-1.6131,0.01309999999999989,3-Methyl-3-heptanol  ,CH3CH2C(CH2CH2CH2CH3)(OH)CH3
303,-1,2.1,298,96.948,-1.2411,0.2411000000000001,-1.2818,0.28180000000000005,-1.1949,0.19490000000000007,-1.1996,0.1996,3-Methyl-3-Hexanol  ,CH3CH2C(CH2CH2CH3)(OH)CH3
304,-0.7,1.57,298,84.464,-0.8639,0.16390000000000005,-0.902,0.20200000000000007,-0.8051,0.10510000000000008,-0.8319,0.13190000000000002,2-Methyl-3-pentanol  ,CH3CH(CH(CH2CH3)OH)CH3
305,-0.38,1.57,298,84.464,-0.8275,0.4475,-0.8949,0.5149,-0.7735,0.39349999999999996,-0.8004,0.4204,3-Methyl-3-pentanol  ,CH3CH2C(CH2CH3)(OH)CH3
306,-0.52,0.18,298,47.6,-0.0066,-0.5134,-0.0556,-0.46440000000000003,0.0522,-0.5722,0.0127,-0.5327000000000001,Methyl acetate  ,C(CH3)(=O)OCH3
307,-0.22,0.79,298,59.428,-0.3939,0.17389999999999997,-0.3368,0.11679999999999999,-0.4204,0.2004,-0.3493,0.1293,Methyl acrylate  ,C(CH=CH2)(=O)OCH3
308,-5.89,5.14,352,167.575,-5.7203,-0.16969999999999974,-5.7417,-0.14829999999999988,-5.7683,-0.1216999999999997,-5.739,-0.1509999999999998,9-Methyl anthracene  ,C[1]HCH=CHCH=C[9]CH=C[12]CH=CHCH=CHC@12=C(C=@1@9)CH3
309,-1.85,2.2,298,101.27,-1.7861,-0.06390000000000007,-1.6173,-0.23270000000000013,-1.7758,-0.07420000000000004,-1.6075,-0.24250000000000016,Methyl benzoate  ,C(C[2]CH=CHCH=CHCH=@2)(=O)OCH3
310,-0.87,1.15,179,38.469,-0.5357,-0.33430000000000004,-0.441,-0.429,-0.5738,-0.2962,-0.5286,-0.34140000000000004,Methyl bromide  ,CH3Br
311,-0.99,1.539,298,71.98,-0.6578,-0.33219999999999994,-0.5933,-0.39669999999999994,-0.604,-0.386,-0.5339,-0.45609999999999995,Methyl butyl ether  ,CH3OCH2CH2CH3
312,-0.8,1.44,298,80.745,-1.1519,0.3518999999999999,-1.2132,0.4132,-1.1548,0.3548,-1.2121,0.4120999999999999,Methyl butylketone  ,C(=O)(CH2CH2CH2CH3)CH3
313,-0.82,1.24,298,72.568,-0.8802,0.06020000000000003,-0.8714,0.0514,-0.8546,0.034600000000000075,-0.8542,0.03420000000000001,Methyl butyrate  ,C(CH2CH2CH3)(=O)OCH3
314,-3.39,3.37,298,122.504,-2.6727,-0.7173000000000003,-2.64,-0.75,-2.6661,-0.7239,-2.6682,-0.7218,Methyl caprylate  ,C(CH2CH2CH2CH2CH2CH2CH3)(=O)OCH3
315,-0.88,0.97,176,30.903,-0.1605,-0.7195,0.0159,-0.8959,-0.2216,-0.6584,-0.0962,-0.7838,Methyl chloride  ,CH3Cl
316,-7.96,7.11,452,227.603,-8.6367,0.6766999999999994,-8.6151,0.6551,-8.464,0.5040000000000004,-8.5319,0.5719000000000003,3-Methyl cholanthrene  ,C[1]H2CH2C[7]C(=CHCH=C[13]CH=C[16]C[17]=CHCH=CHCH=C@17CH=CHC@16=C@1C=@7@13)CH3
317,-3.85,3.88,298,85.859,-4.1107,0.2606999999999995,-4.0918,0.24180000000000001,-4.1099,0.2598999999999996,-4.163,0.31300000000000017,Methyl cyclohexane  ,C[1]H(CH2CH2CH2CH2CH2@1)CH3
318,-3.27,3.49,298,85.203,-3.5459,0.27590000000000003,-3.4751,0.20509999999999984,-3.4678,0.19779999999999998,-3.4647,0.1947000000000001,Methyl cyclohexene  ,C[1](=CHCH2CH2CH2CH2@1)CH3
319,-3.3,3.31,298,73.375,-3.7067,0.4067000000000003,-3.6756,0.3756000000000004,-3.6224,0.3224,-3.6934,0.3934000000000002,Methyl cyclopentane  ,C[1]H(CH2CH2CH2CH2@1)CH3
320,0.52,0.37,298,55.777,-0.2361,0.7561,-0.3397,0.8597,-0.1848,0.7048,-0.2903,0.8103,Methyl ethyl ketone  ,C(=O)(CH2CH3)CH3
321,-5.22,4.62,360,155.747,-5.5396,0.31960000000000033,-5.5105,0.29050000000000065,-5.4912,0.27120000000000033,-5.6174,0.3974000000000002,1-Methyl fluorene  ,C[1]H2C[4]C(=CHCH=CHC=@4C[13]CH=CHCH=CHC@1=@13)CH3
322,0.58,-0.23,298,35.116,0.6509,-0.07090000000000007,0.5328,0.04719999999999991,0.6319,-0.05190000000000006,0.5907,-0.010700000000000043,Methyl formate  ,CH(=O)OCH3
323,-2.58,3.03,298,118.197,-2.5302,-0.04980000000000029,-2.5919,0.0118999999999998,-2.5489,-0.031099999999999905,-2.6232,0.04320000000000013,Methyl heptyl ketone  ,C(=O)(CH2CH2CH2CH2CH2CH2CH3)CH3
324,-2.05,2.5,298,105.713,-2.0685,0.01849999999999996,-2.1222,0.07220000000000004,-2.0839,0.03390000000000004,-2.1426,0.09260000000000002,Methyl hexyl ketone  ,C(=O)(CH2CH2CH2CH2CH2CH3)CH3
325,-1.01,1.5,209,52.852,-0.9507,-0.05930000000000002,-0.9034,-0.10660000000000003,-0.9816,-0.02839999999999998,-0.9417,-0.06830000000000003,Methyl iodide  ,CH3I
326,-0.74,1.25,298,80.745,-1.0518,0.3118000000000001,-1.168,0.42799999999999994,-1.0001,0.2601,-1.1101,0.3701000000000001,Methyl isobutyl ketone  ,C(=O)(CH2CH(CH3)CH3)CH3
327,-0.06,0.8,298,59.496,-0.0613,0.0013000000000000025,-0.1189,0.05890000000000001,-0.0006,-0.059399999999999994,-0.041,-0.018999999999999996,Methyl isopropyl ether  ,O(CH(CH3)CH3)CH3
328,-1,0.94,309,53.199,-0.9677,-0.032299999999999995,-0.7101,-0.28990000000000005,-0.9901,-0.00990000000000002,-0.6642,-0.3358,Methyl isothiocyanate  ,CH3N=C=S
329,-0.8,1.35,298,71.912,-0.8435,0.04349999999999998,-0.7372,-0.06280000000000008,-0.7918,-0.008200000000000096,-0.6438,-0.1562,Methyl methacrylate  ,C(C(CH3)=CH2)(=O)OCH3
330,-3.7,3.91,251,125.733,-4.0425,0.34250000000000025,-4.0616,0.36160000000000014,-4.0563,0.35630000000000006,-4.0418,0.3418000000000001,1-Methyl naphthalene  ,C[1](CH=CHCH=C[8]CH=CHCH=CHC=@1@8)CH3
331,-3.77,3.91,307,125.733,-4.0425,0.2725000000000004,-4.0616,0.2916000000000003,-4.0147,0.24470000000000036,-4.0383,0.26829999999999954,2-Methyl naphthalene  ,C[1]HC(=CHCH=C[8]CH=CHCH=CHC=@1@8)CH3
332,-3.74,3.76,298,80.157,-3.7375,-0.002500000000000391,-3.7602,0.020199999999999996,-3.7749,0.03489999999999993,-3.7904,0.05039999999999978,2-Methyl pentane  ,CH3CH(CH2CH2CH3)CH3
