MolLogP,MolWt,NumRotatableBonds,num_aromatic_atoms,num_heavy_atoms,Aromatic_Proportion,valence_electrons,num_aromatic_rings,exact_MolWt,heavyatomWt,LASA
2.1298000000000004,144.21399999999997,5.0,0,10,0.0,60,0,144.115029752,128.08599999999998,62.568913158156434
1.7397,130.18699999999998,4.0,0,9,0.0,54,0,130.099379688,116.07499999999997,56.20397104375984
1.3496,116.15999999999998,3.0,0,8,0.0,48,0,116.083729624,104.06399999999998,49.83902892936323
0.8927999999999999,174.19599999999997,5.0,0,12,0.0,70,0,174.089208928,160.08399999999997,71.84398048770709
0.9595,102.133,2.0,0,7,0.0,42,0,102.06807956,92.05299999999998,43.47408681496662
0.5027,160.16899999999998,4.0,0,11,0.0,64,0,160.073558864,148.07299999999998,65.47903837331047
0.5694,88.106,1.0,0,6,0.0,36,0,88.052429496,80.04199999999999,37.10914470057002
0.7354999999999999,100.117,2.0,0,7,0.0,40,0,100.052429496,92.053,42.78448378278237
2.2629,176.215,3.0,6,13,0.4615384615384615,68,1,176.083729624,164.11899999999997,77.8415779888464
2.2629,176.215,3.0,6,13,0.4615384615384615,68,1,176.083729624,164.11899999999997,77.8415779888464
6.433000000000007,390.5640000000003,14.0,6,28,0.2142857142857142,158,1,390.277009696,352.26000000000016,170.55049583773723
2.3722000000000003,246.26199999999997,6.0,6,18,0.3333333333333333,94,1,246.089208928,232.14999999999995,105.52186862940262
0.8154,102.13299999999998,3.0,0,7,0.0,42,0,102.06807956,92.05299999999998,43.474086814966626
3.3122000000000025,278.348,6.0,6,20,0.3,110,1,278.151809184,256.17199999999997,119.63095892256435
1.3716,128.17099999999996,3.0,0,9,0.0,52,0,128.083729624,116.07499999999999,55.51436801157558
4.266700000000004,372.5050000000002,3.0,0,27,0.0,148,0,372.230059504,340.24900000000014,161.65316142789197
1.15,152.149,3.0,6,11,0.5454545454545454,58,1,152.04734411599998,144.08499999999998,64.23058843003683
0.2367,76.095,2.0,0,5,0.0,32,0,76.052429496,68.031,31.696225715636526
1.2145,210.185,4.0,6,15,0.4,80,1,210.05282342,200.10499999999996,86.2355399883807
2.1293,164.20399999999995,3.0,6,12,0.5,64,1,164.083729624,152.10799999999998,72.10934752660204
1.0989999999999998,168.148,2.0,6,12,0.5,64,1,168.042258736,160.08399999999997,69.02482218223285
1.4008,124.13899999999995,1.0,6,9,0.6666666666666666,48,1,124.052429496,116.07499999999997,53.704124215596465
3.036500000000001,230.263,3.0,10,17,0.5882352941176471,88,2,230.094294308,216.15099999999995,99.64213719056528
2.4237,148.20499999999998,3.0,6,11,0.5454545454545454,58,1,148.088815004,136.10899999999998,67.31511377440602
1.5076999999999998,136.14999999999998,2.0,6,10,0.6,52,1,136.052429496,128.08599999999998,59.43635467784082
2.728300000000001,148.20499999999998,2.0,6,11,0.5454545454545454,58,1,148.088815004,136.10899999999998,67.31511377440602
2.728300000000001,148.20499999999998,2.0,6,11,0.5454545454545454,58,1,148.088815004,136.10899999999998,67.31511377440602
1.4818,166.176,2.0,6,12,0.5,64,1,166.06299418,156.09599999999998,70.9148420217443
1.6952,108.13999999999996,1.0,6,8,0.75,42,1,108.057514876,100.07599999999998,48.90989046340045
-0.2108000000000001,60.05200000000001,1.0,0,4,0.0,24,0,60.021129368000004,56.02,24.379260471776803
1.2597999999999998,194.18599999999995,2.0,6,14,0.4285714285714285,74,1,194.0579088,184.10599999999997,81.44130623618467
1.1787999999999998,152.14899999999997,1.0,6,11,0.5454545454545454,58,1,152.047344116,144.08499999999998,64.23058843003683
0.5899999999999996,184.147,1.0,6,13,0.4615384615384615,70,1,184.037173356,176.08299999999997,73.81905593442886
1.1788,152.149,1.0,6,11,0.5454545454545454,58,1,152.047344116,144.08499999999998,64.23058843003683
1.4732,136.14999999999998,1.0,6,10,0.6,52,1,136.052429496,128.08599999999998,59.43635467784082
0.7706999999999999,210.229,2.0,0,15,0.0,82,0,210.089208928,196.11699999999996,88.23754149165421
0.7355,100.11699999999998,1.0,0,7,0.0,40,0,100.052429496,92.05299999999998,42.78448378278237
4.080300000000003,214.349,10.0,0,15,0.0,90,0,214.193280072,188.14099999999996,94.39362373013951
3.3001000000000023,186.295,8.0,0,13,0.0,78,0,186.161979944,164.11899999999997,81.66373950134629
2.5199000000000007,158.241,6.0,0,11,0.0,66,0,158.130679816,140.09699999999998,68.93385527255306
1.7397,130.18699999999998,4.0,0,9,0.0,54,0,130.099379688,116.07499999999997,56.20397104375984
1.3496,116.15999999999998,3.0,0,8,0.0,48,0,116.083729624,104.06399999999998,49.83902892936323
0.9595,102.13299999999998,2.0,0,7,0.0,42,0,102.06807956,92.05299999999998,43.47408681496663
0.5694,88.106,1.0,0,6,0.0,36,0,88.052429496,80.042,37.10914470057002
0.1793,74.079,0.0,0,5,0.0,30,0,74.036779432,68.03099999999999,30.74420258617341
0.3453999999999999,86.08999999999999,1.0,0,6,0.0,34,0,86.036779432,80.042,36.41954166838577
1.4991,106.12399999999997,1.0,6,8,0.75,40,1,106.041864812,100.07599999999998,47.95786733393734
2.935900000000001,142.242,7.0,0,10,0.0,60,0,142.135765196,124.09799999999997,63.820310043046184
2.5458000000000007,128.215,6.0,0,9,0.0,54,0,128.120115132,112.08699999999997,57.45536792864957
2.1557000000000004,114.188,5.0,0,8,0.0,48,0,114.104465068,100.07599999999998,51.09042581425296
1.7656,100.161,4.0,0,7,0.0,42,0,100.088815004,88.06499999999998,44.72548369985635
1.3755,86.13399999999999,3.0,0,6,0.0,36,0,86.07316494,76.05399999999999,38.36054158545974
0.9854,72.107,2.0,0,5,0.0,30,0,72.057514876,64.04299999999999,31.99559947106314
0.5952999999999999,58.08,1.0,0,4,0.0,24,0,58.041864812,52.032000000000004,25.630657356666532
0.0442999999999997,218.205,5.0,0,15,0.0,86,0,218.079038168,204.09299999999996,87.48398993165436
1.8214,102.17699999999998,3.0,0,7,0.0,44,0,102.104465068,88.065,45.67750682931947
1.4313,88.15,2.0,0,6,0.0,38,0,88.088815004,76.05399999999999,39.31256471492286
1.0412,74.123,1.0,0,5,0.0,32,0,74.07316494,64.04299999999999,32.94762260052625
1.8198,102.177,2.0,0,7,0.0,44,0,102.104465068,88.065,45.677506829319455
0.9579,102.133,1.0,0,7,0.0,42,0,102.06807956,92.053,43.47408681496662
0.3712999999999999,56.064,1.0,0,4,0.0,22,0,56.026214748,52.032000000000004,24.941054324482277
0.7614000000000001,70.09100000000001,1.0,0,5,0.0,28,0,70.041864812,64.04299999999999,31.305996438878882
2.878000000000001,152.237,4.0,0,11,0.0,62,0,152.120115132,136.10899999999998,68.80604609307427
0.7614000000000001,70.09100000000001,1.0,0,5,0.0,28,0,70.041864812,64.04299999999999,31.305996438878882
1.4054,118.176,4.0,0,8,0.0,50,0,118.099379688,104.06399999999998,50.791052058826345
2.2509999999999994,160.172,0.0,10,12,0.8333333333333334,60,2,160.052429496,152.10799999999998,69.70153515562419
3.6986000000000017,194.233,0.0,14,15,0.9333333333333332,72,3,194.07316494,184.15299999999996,87.5889659351634
1.8732000000000009,240.214,0.0,12,18,0.6666666666666666,88,2,240.042258736,232.14999999999995,102.12406210530455
2.5454000000000008,144.17299999999997,0.0,10,11,0.9090909090909092,54,2,144.057514876,136.10899999999998,64.90730140342818
2.560600000000001,402.48700000000025,3.0,0,29,0.0,158,0,402.20423868,372.2470000000002,170.60891728013172
1.9898,360.45000000000016,2.0,0,26,0.0,142,0,360.1936739959999,332.22600000000006,153.39819947398385
3.882600000000004,312.4530000000001,0.0,0,23,0.0,124,0,312.208930136,284.229,139.2801469135596
4.269300000000005,302.458,0.0,0,22,0.0,122,0,302.2245802,272.21799999999996,133.9159794073037
3.8384000000000023,330.4680000000001,1.0,0,24,0.0,132,0,330.21949481999997,300.228,144.4424436217441
3.7687000000000026,460.6110000000003,4.0,0,33,0.0,184,0,460.28248899999994,420.2910000000003,196.70139738987038
1.7815999999999996,362.4660000000002,2.0,0,26,0.0,144,0,362.2093240599999,332.22600000000006,154.0309111261361
3.4925000000000024,298.42600000000004,0.0,0,22,0.0,118,0,298.193280072,272.21799999999996,132.91520479916298
3.612600000000002,296.4100000000001,0.0,6,22,0.2727272727272727,116,1,296.177630008,272.21799999999996,132.1107921567131
3.154600000000001,444.56800000000015,3.0,0,32,0.0,176,0,444.25118887199994,408.28000000000026,189.64685224328952
2.1284,402.48700000000014,3.0,0,29,0.0,158,0,402.20423868,372.2470000000002,170.5520259000997
1.5576,360.4500000000002,2.0,0,26,0.0,142,0,360.1936739959999,332.22600000000006,153.34130809395182
1.8036,374.4770000000001,2.0,0,27,0.0,148,0,374.20932406,344.23700000000014,159.70625020834848
2.00904,122.167,0.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.955521100486195
0.5015999999999998,170.11999999999998,1.0,6,12,0.5,64,1,170.021523292,164.07199999999997,67.13480234272139
2.00904,122.167,0.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
2.00904,122.167,0.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
2.824020000000001,150.221,1.0,6,11,0.5454545454545454,60,1,150.104465068,136.10899999999998,67.6854053292794
2.8240200000000013,150.221,1.0,6,11,0.5454545454545454,60,1,150.104465068,136.10899999999998,67.6854053292794
3.2206000000000023,194.274,5.0,6,14,0.4285714285714285,78,1,194.130679816,176.12999999999997,85.20952331026865
2.00904,122.167,0.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
3.059200000000001,170.211,1.0,12,13,0.9230769230769232,64,2,170.07316494,160.13099999999997,77.28273107775702
1.9546,122.16699999999996,1.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
1.70062,108.14,0.0,6,8,0.75,42,1,108.057514876,100.07599999999998,48.59057898608958
1.2047,122.12299999999996,1.0,6,9,0.6666666666666666,46,1,122.036779432,116.07499999999997,52.75210108613335
1.0903999999999998,138.122,1.0,6,10,0.6,52,1,138.031694052,132.07399999999998,57.54633483832936
1.0978,110.11199999999998,0.0,6,8,0.75,42,1,110.036779432,104.06399999999998,47.01987062388899
3.9444000000000026,266.34,0.0,10,20,0.5,102,2,266.130679816,248.19599999999994,117.97669811158639
3.7375000000000025,268.356,0.0,6,20,0.3,104,1,268.14632988,248.19599999999994,119.05936785172413
3.817400000000002,270.372,0.0,6,20,0.3,106,1,270.161979944,248.19599999999994,119.74897088390837
2.271,148.20499999999998,0.0,6,11,0.5454545454545454,58,1,148.088815004,136.10899999999998,66.67957417575019
2.5454,144.17299999999997,0.0,10,11,0.9090909090909092,54,2,144.057514876,136.10899999999998,64.90730140342819
2.00904,122.167,0.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.955521100486195
2.00904,122.16699999999996,0.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
1.7006199999999998,108.14,0.0,6,8,0.75,42,1,108.057514876,100.07599999999998,48.59057898608958
1.0978,110.11199999999998,0.0,6,8,0.75,42,1,110.036779432,104.06399999999998,47.01987062388899
3.059200000000001,170.211,1.0,12,13,0.9230769230769232,64,2,170.07316494,160.13099999999997,77.28273107775702
3.423700000000002,228.291,2.0,12,17,0.7058823529411765,88,2,228.115029752,212.16299999999995,101.17179117314286
2.689700000000001,150.22099999999998,0.0,6,11,0.5454545454545454,60,1,150.104465068,136.10899999999998,67.6854053292794
1.7006199999999998,108.14,0.0,6,8,0.75,42,1,108.057514876,100.07599999999998,48.59057898608958
4.337200000000004,266.34,5.0,12,20,0.6,102,2,266.130679816,248.19599999999994,118.88741145196418
4.785200000000004,270.372,5.0,12,20,0.6,106,2,270.161979944,248.19599999999994,120.26661751633269
1.2047,122.12299999999996,1.0,6,9,0.6666666666666666,46,1,122.036779432,116.07499999999997,52.75210108613335
1.0903999999999998,138.122,1.0,6,10,0.6,52,1,138.031694052,132.07399999999998,57.54633483832936
4.828600000000005,268.356,4.0,12,20,0.6,104,2,268.14632988,248.19599999999994,119.57701448414845
4.828600000000005,268.356,4.0,12,20,0.6,104,2,268.14632988,248.19599999999994,119.57701448414845
1.0978,110.11199999999998,0.0,6,8,0.75,42,1,110.036779432,104.06399999999998,47.01987062388899
1.3922,94.113,0.0,6,7,0.8571428571428571,36,1,94.041864812,88.06499999999998,42.22563687169298
0.9804999999999996,218.20800000000003,1.0,6,16,0.375,82,1,218.0579088,208.12799999999996,91.78024194461068
2.1935,154.253,0.0,0,11,0.0,64,0,154.135765196,136.10899999999998,68.80630150253657
3.879200000000002,288.43100000000004,0.0,0,21,0.0,116,0,288.208930136,260.20699999999994,127.55103729290711
3.4487000000000023,408.5790000000002,4.0,0,29,0.0,166,0,408.28757437999997,368.2590000000002,174.44805215366245
4.477900000000005,392.58000000000015,4.0,0,28,0.0,160,0,392.29265975999994,352.2600000000001,169.6538184014664
3.4487000000000023,408.5790000000002,4.0,0,29,0.0,166,0,408.28757437999997,368.2590000000002,174.44805215366245
3.609200000000002,272.3879999999999,0.0,6,20,0.3,108,1,272.177630008,248.19599999999994,120.38168253606061
2.9299000000000017,306.4460000000001,0.0,0,22,0.0,124,0,306.21949481999997,276.20599999999996,133.03487407728738
4.477900000000004,392.5800000000002,4.0,0,28,0.0,160,0,392.29265976,352.26000000000016,169.65381840146642
3.4487000000000023,408.5790000000002,4.0,0,29,0.0,166,0,408.28757437999997,368.2590000000002,174.44805215366245
4.477900000000004,392.5800000000002,4.0,0,28,0.0,160,0,392.29265976,352.26000000000016,169.65381840146642
3.959100000000003,290.447,0.0,0,21,0.0,118,0,290.2245802,260.20699999999994,128.24064032509136
3.879200000000002,288.43100000000004,0.0,0,21,0.0,116,0,288.208930136,260.20699999999994,127.55103729290711
4.515300000000004,316.48500000000007,1.0,0,23,0.0,128,0,316.240230264,284.229,140.28092152170035
1.3114,100.161,0.0,0,7,0.0,42,0,100.088815004,88.06499999999998,44.35236419847938
1.5574,114.188,0.0,0,8,0.0,48,0,114.104465068,100.07599999999998,50.71730631287598
2.4395000000000007,156.26899999999998,1.0,0,11,0.0,66,0,156.15141526,136.10899999999998,69.81213265606578
3.251100000000002,352.4710000000001,12.0,0,25,0.0,142,0,352.2249741239999,320.21500000000003,149.99385944014293
-2.8054,164.15699999999998,0.0,0,11,0.0,66,0,164.068473484,152.06099999999998,63.5292992072634
-3.834600000000001,180.156,0.0,0,12,0.0,72,0,180.063388104,168.05999999999997,68.32353295945941
2.0071000000000003,228.247,3.0,12,17,0.7058823529411765,86,2,228.07864424399997,216.15099999999995,98.96837115879002
2.1935,130.23099999999997,1.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.088079580801804
1.8034,116.20399999999998,0.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.7231374664052
2.337600000000001,130.231,4.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.08807958080181
2.3376,130.23099999999997,4.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.088079580801804
1.9475,116.20399999999998,3.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.7231374664052
1.9475,116.20399999999998,3.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
1.5574,102.17699999999998,2.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.3581953520086
2.6698000000000013,154.253,4.0,0,11,0.0,64,0,154.135765196,136.10899999999998,69.43875774522652
1.9475,116.204,3.0,0,8,0.0,50,0,116.120115132,100.076,51.723137466405205
1.5574,102.17699999999998,2.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.1673,88.14999999999998,1.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
1.8034,116.20399999999998,2.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.7231374664052
-1.2484999999999995,192.123,5.0,0,13,0.0,74,0,192.02700259600002,184.05899999999997,72.22546290872793
1.8034,116.20399999999998,2.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.7231374664052
1.8034,116.20399999999997,2.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
1.4133,102.17699999999998,1.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.358195352008586
0.8844999999999998,124.13899999999995,1.0,6,9,0.6666666666666666,48,1,124.052429496,116.07499999999997,53.384812738285596
1.48732,122.167,1.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
1.1789,108.13999999999996,1.0,6,8,0.75,42,1,108.057514876,100.07599999999998,48.59057898608958
1.805,116.20399999999998,3.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
1.4149,102.17699999999998,2.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.0248,88.14999999999999,0.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
1.2214,122.16699999999996,2.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
1.4149,102.177,1.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.6115,136.194,3.0,6,10,0.6,54,1,136.088815004,124.09799999999997,61.3204632148828
1.805,116.204,2.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
5.460000000000006,242.44699999999992,14.0,0,17,0.0,104,0,242.26096570800001,208.17499999999995,109.00761649597472
4.679800000000005,214.39299999999997,12.0,0,15,0.0,92,0,214.22966558000002,184.15299999999996,96.2777322671815
3.899600000000004,186.339,10.0,0,13,0.0,80,0,186.198365452,160.13099999999997,83.54784803838828
3.119400000000002,158.285,8.0,0,11,0.0,68,0,158.167065324,136.10899999999998,70.81796380959506
2.7293000000000016,144.258,7.0,0,10,0.0,62,0,144.15141526,124.09799999999997,64.45302169519843
2.3392000000000013,130.23100000000002,6.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.08807958080182
1.9491,116.204,5.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
1.559,102.177,4.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.1689,88.14999999999999,3.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
0.7787999999999999,74.12299999999999,2.0,0,5,0.0,32,0,74.07316494,64.04299999999999,32.62831112321538
1.4149,102.177,3.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.0248,88.14999999999999,2.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
0.8471,166.17600000000002,3.0,6,12,0.5,64,1,166.06299418,156.09599999999998,70.27621906712257
2.1951000000000005,130.231,5.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.088079580801804
1.4149,102.177,3.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.4149,102.177,3.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.0248,88.14999999999999,2.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
1.6609,116.20399999999998,3.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
0.6347,74.12299999999999,1.0,0,5,0.0,32,0,74.07316494,64.04299999999999,32.62831112321538
1.2708,102.177,2.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
2.6714000000000016,154.253,4.0,0,11,0.0,64,0,154.135765196,136.10899999999998,69.43875774522651
3.695900000000002,330.46800000000013,2.0,0,24,0.0,132,0,330.21949481999997,300.228,144.4424436217441
2.768300000000001,184.238,2.0,12,14,0.8571428571428571,70,2,184.088815004,172.14199999999997,83.64767319215363
1.8034,116.204,1.0,0,8,0.0,50,0,116.120115132,100.076,51.723137466405205
1.4133,102.177,0.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
2.9627000000000008,198.265,3.0,12,15,0.8,76,2,198.104465068,184.15299999999996,90.01261530655025
2.337600000000001,130.231,5.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.08807958080181
1.9475,116.20399999999998,4.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.7231374664052
1.9475,116.20399999999998,4.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
1.5574,102.17699999999998,3.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.3581953520086
1.9475,116.204,4.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.723137466405205
1.5574,102.177,3.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.35819535200859
1.1673,88.14999999999999,2.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
1.8034,116.20399999999998,3.0,0,8,0.0,50,0,116.120115132,100.07599999999998,51.7231374664052
1.1673,88.15,2.0,0,6,0.0,38,0,88.088815004,76.054,38.99325323761199
0.7771999999999999,74.12299999999999,1.0,0,5,0.0,32,0,74.07316494,64.04299999999999,32.62831112321538
1.4133,102.17699999999998,2.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.3581953520086
-1.6681,92.094,2.0,0,6,0.0,38,0,92.047344116,84.03,35.851836513210806
1.7399,122.16699999999996,1.0,6,9,0.6666666666666666,48,1,122.07316494,112.08699999999997,54.95552110048619
2.1935000000000007,130.231,4.0,0,9,0.0,56,0,130.135765196,112.08699999999997,58.08807958080181
1.4133,102.17699999999998,2.0,0,7,0.0,44,0,102.104465068,88.06499999999998,45.3581953520086
1.1659,146.23,5.0,0,10,0.0,62,0,146.130679816,128.08599999999998,62.88231333299781
1.4133,102.177,2.0,0,7,0.0,44,0,102.104465068,88.065,45.35819535200859
1.0232,88.14999999999999,1.0,0,6,0.0,38,0,88.088815004,76.05399999999999,38.99325323761199
2.4536,214.264,3.0,12,16,0.75,82,2,214.099379688,200.15199999999996,94.80684905874625
-2.3071999999999995,122.12,3.0,0,8,0.0,50,0,122.0579088,112.03999999999999,47.01101237980341
-3.5854000000000004,182.172,5.0,0,12,0.0,74,0,182.079038168,168.05999999999997,69.32936411298864
5.206200000000004,302.458,2.0,0,22,0.0,122,0,302.2245802,272.21799999999996,134.23220752864867
1.5981,200.234,2.0,0,14,0.0,80,0,200.104858992,184.10599999999997,82.92941060834933
2.750000000000001,242.23,3.0,12,18,0.6666666666666666,90,2,242.0579088,232.14999999999995,103.12989325883377
1.69322,136.15,1.0,6,10,0.6,52,1,136.052429496,128.08599999999998,59.11704320052995
1.083,166.13199999999998,2.0,6,12,0.5,62,1,166.026608672,160.08399999999997,68.07279905276974
1.69322,136.15,1.0,6,10,0.6,52,1,136.052429496,128.08599999999998,59.11704320052995
1.69322,136.15,1.0,6,10,0.6,52,1,136.052429496,128.08599999999998,59.11704320052995
1.3848,122.12299999999996,1.0,6,9,0.6666666666666666,46,1,122.036779432,116.07499999999997,52.75210108613335
1.6513,128.17100000000002,1.0,0,9,0.0,52,0,128.083729624,116.07499999999997,54.87882841291975
0.6628,218.205,5.0,0,15,0.0,86,0,218.079038168,204.09299999999996,86.52605549972176
1.7844,148.16099999999997,2.0,6,11,0.5454545454545454,56,1,148.052429496,140.09699999999998,64.79238228274231
0.6471,86.08999999999997,1.0,0,6,0.0,34,0,86.036779432,80.04199999999999,36.10023019107489
2.4669000000000008,186.21,2.0,10,14,0.7142857142857143,70,2,186.06807956,176.12999999999997,81.79870773226516
1.3137,136.14999999999998,2.0,6,10,0.6,52,1,136.052429496,128.08599999999998,59.11704320052995
1.7038,150.177,3.0,6,11,0.5454545454545454,58,1,150.06807956,140.09699999999998,65.48198531492656
6.332500000000007,284.4839999999999,16.0,0,20,0.0,120,0,284.271530392,248.19599999999994,125.89902282481172
5.552300000000005,256.4299999999999,14.0,0,18,0.0,108,0,256.240230264,224.17399999999995,113.1691385960185
5.162200000000004,242.40299999999996,13.0,0,17,0.0,102,0,242.2245802,212.16299999999995,106.80419648162189
4.772100000000004,228.37599999999995,12.0,0,16,0.0,96,0,228.208930136,200.15199999999996,100.43925436722527
3.991900000000002,200.322,10.0,0,14,0.0,84,0,200.177630008,176.12999999999997,87.70937013843205
3.6018000000000017,186.295,9.0,0,13,0.0,78,0,186.161979944,164.11899999999997,81.34442802403544
3.2117000000000013,172.268,8.0,0,12,0.0,72,0,172.14632988,152.10799999999998,74.97948590963883
3.377800000000001,184.279,9.0,0,13,0.0,76,0,184.14632988,164.11899999999997,80.65482499185119
2.821600000000001,158.241,7.0,0,11,0.0,66,0,158.130679816,140.09699999999998,68.6145437952422
1.8863,188.223,8.0,0,13,0.0,76,0,188.104858992,172.09499999999997,77.570299647482
2.4315,144.214,6.0,0,10,0.0,60,0,144.115029752,128.08599999999998,62.24960168084558
1.6513,116.15999999999998,4.0,0,8,0.0,48,0,116.083729624,104.06399999999998,49.51971745205236
0.716,146.14200000000002,5.0,0,10,0.0,58,0,146.0579088,136.06199999999998,58.475473304292144
0.3259000000000002,132.115,4.0,0,9,0.0,52,0,132.042258736,124.05099999999997,52.11053118989553
0.8711,88.10599999999998,2.0,0,6,0.0,36,0,88.052429496,80.04199999999999,36.78983322325915
3.4011000000000022,254.28500000000005,5.0,12,19,0.631578947368421,96,2,254.094294308,240.17299999999994,111.065543735431
-0.0642,118.088,3.0,0,8,0.0,46,0,118.02660867200001,112.03999999999998,45.74558907549893
0.0908999999999999,60.05200000000001,0.0,0,4,0.0,24,0,60.021129368000004,56.02,24.059948994465934
2.903100000000001,212.248,3.0,12,16,0.75,80,2,212.083729624,200.15199999999996,94.174137406594
2.2874,144.214,5.0,0,10,0.0,60,0,144.115029752,128.08599999999998,62.24960168084558
1.5072,116.15999999999998,3.0,0,8,0.0,48,0,116.083729624,104.06399999999998,49.51971745205236
3.105700000000001,254.285,4.0,12,19,0.631578947368421,96,2,254.094294308,240.17299999999994,111.06554373543099
3.073200000000001,206.285,4.0,6,15,0.4,82,1,206.130679816,188.14099999999996,90.94175377251302
0.727,88.10599999999998,1.0,0,6,0.0,36,0,88.052429496,80.04199999999999,36.789833223259144
1.7844,148.161,2.0,6,11,0.5454545454545454,56,1,148.052429496,140.09699999999998,64.79238228274231
1.2033,112.128,2.0,0,8,0.0,44,0,112.052429496,104.06399999999998,48.14051138768385
1.7844,148.161,2.0,6,11,0.5454545454545454,56,1,148.052429496,140.09699999999998,64.79238228274231
1.2033,112.128,2.0,0,8,0.0,44,0,112.052429496,104.06399999999998,48.14051138768385
-0.8443999999999998,90.03399999999999,0.0,0,6,0.0,34,0,89.995308544,88.01799999999999,33.01570484670571
5.373560000000006,416.36600000000016,6.0,18,29,0.6206896551724138,152,3,416.102489642,395.1980000000002,167.9133654943986
2.204,182.156,6.0,0,11,0.0,68,0,182.07079559,167.03599999999997,67.4542079628083
4.054500000000002,184.263,0.0,13,13,1.0,62,3,184.034671256,176.19899999999996,80.43509545337886
3.5462000000000016,271.34099999999995,2.0,12,19,0.631578947368421,96,2,271.066699656,258.23699999999997,115.41619206303001
4.007780000000003,365.502,4.0,12,26,0.4615384615384615,134,2,365.156183356,342.31800000000004,158.5909048475087
4.495600000000004,328.481,5.0,12,23,0.5217391304347826,122,2,328.160934388,304.289,142.7935835680869
4.631100000000004,310.4660000000001,2.0,12,22,0.5454545454545454,114,2,310.15036970399996,288.29,136.67420718505082
4.241000000000003,284.42800000000005,4.0,12,20,0.6,104,2,284.13471963999996,264.268,124.95015410978682
4.239400000000003,284.428,3.0,12,20,0.6,104,2,284.13471963999996,264.268,124.95015410978681
4.483900000000005,306.51500000000004,0.0,0,21,0.0,118,0,306.20173658,276.275,133.1963970968836
2.25242,189.243,0.0,12,13,0.9230769230769232,64,3,189.036068224,182.18699999999998,78.64428296155039
4.214800000000004,386.56100000000015,8.0,11,27,0.4074074074074074,146,2,386.2027992,356.3210000000001,166.29706948515997
2.3105,112.19699999999996,1.0,5,7,0.7142857142857143,38,1,112.034671256,104.13299999999998,47.80165061870167
2.7113000000000005,261.394,6.0,11,18,0.6111111111111112,96,2,261.129968608,242.24199999999996,112.69288648930878
