MolLogP,MolWt,NumRotatableBonds,num_aromatic_atoms,num_heavy_atoms,Aromatic_Proportion
1.4054,118.176,4.0,0,8,0.0
2.2509999999999994,160.172,0.0,10,12,0.8333333333333334
3.6986000000000017,194.23299999999998,0.0,14,15,0.9333333333333333
1.8732000000000006,240.21399999999997,0.0,12,18,0.6666666666666666
2.5454000000000008,144.17299999999997,0.0,10,11,0.9090909090909091
2.560600000000001,402.48700000000025,3.0,0,29,0.0
1.9898000000000002,360.45000000000016,2.0,0,26,0.0
3.8826000000000036,312.4530000000001,0.0,0,23,0.0
4.269300000000005,302.458,0.0,0,22,0.0
3.8384000000000027,330.4680000000001,1.0,0,24,0.0
3.7687000000000026,460.6110000000003,4.0,0,33,0.0
1.7815999999999996,362.4660000000002,2.0,0,26,0.0
3.4925000000000024,298.42600000000004,0.0,0,22,0.0
3.6126000000000023,296.4100000000001,0.0,6,22,0.2727272727272727
3.154600000000001,444.56800000000015,3.0,0,32,0.0
2.1284,402.48700000000014,3.0,0,29,0.0
1.5575999999999999,360.4500000000002,2.0,0,26,0.0
1.8036,374.4770000000001,2.0,0,27,0.0
2.0090399999999997,122.16699999999999,0.0,6,9,0.6666666666666666
0.5015999999999998,170.11999999999998,1.0,6,12,0.5
2.0090399999999997,122.16699999999999,0.0,6,9,0.6666666666666666
2.0090399999999997,122.16699999999999,0.0,6,9,0.6666666666666666
2.824020000000001,150.221,1.0,6,11,0.5454545454545454
2.8240200000000013,150.221,1.0,6,11,0.5454545454545454
3.2206000000000023,194.274,5.0,6,14,0.42857142857142855
2.00904,122.16699999999999,0.0,6,9,0.6666666666666666
3.0592000000000015,170.211,1.0,12,13,0.9230769230769231
1.9545999999999997,122.16699999999996,1.0,6,9,0.6666666666666666
1.70062,108.13999999999999,0.0,6,8,0.75
1.2047,122.12299999999996,1.0,6,9,0.6666666666666666
1.0903999999999998,138.12199999999999,1.0,6,10,0.6
1.0977999999999999,110.11199999999998,0.0,6,8,0.75
3.9444000000000026,266.34,0.0,10,20,0.5
3.7375000000000025,268.356,0.0,6,20,0.3
3.817400000000002,270.37199999999996,0.0,6,20,0.3
2.271,148.20499999999998,0.0,6,11,0.5454545454545454
2.5454,144.17299999999997,0.0,10,11,0.9090909090909091
2.0090399999999997,122.16699999999999,0.0,6,9,0.6666666666666666
2.0090399999999997,122.16699999999997,0.0,6,9,0.6666666666666666
1.7006199999999998,108.13999999999999,0.0,6,8,0.75
1.0977999999999999,110.11199999999998,0.0,6,8,0.75
3.0592000000000015,170.211,1.0,12,13,0.9230769230769231
3.423700000000002,228.291,2.0,12,17,0.7058823529411765
2.689700000000001,150.22099999999998,0.0,6,11,0.5454545454545454
1.7006199999999998,108.13999999999999,0.0,6,8,0.75
4.337200000000004,266.34,5.0,12,20,0.6
4.785200000000004,270.37199999999996,5.0,12,20,0.6
1.2047,122.12299999999996,1.0,6,9,0.6666666666666666
1.0903999999999998,138.12199999999999,1.0,6,10,0.6
4.828600000000005,268.356,4.0,12,20,0.6
4.828600000000005,268.356,4.0,12,20,0.6
1.0977999999999999,110.11199999999998,0.0,6,8,0.75
1.3921999999999999,94.11299999999999,0.0,6,7,0.8571428571428571
0.9804999999999997,218.20800000000003,1.0,6,16,0.375
2.1935000000000002,154.253,0.0,0,11,0.0
3.8792000000000026,288.43100000000004,0.0,0,21,0.0
3.4487000000000023,408.5790000000002,4.0,0,29,0.0
4.477900000000005,392.58000000000015,4.0,0,28,0.0
3.4487000000000023,408.5790000000002,4.0,0,29,0.0
3.6092000000000026,272.3879999999999,0.0,6,20,0.3
2.9299000000000017,306.4460000000001,0.0,0,22,0.0
4.477900000000004,392.5800000000002,4.0,0,28,0.0
3.4487000000000023,408.57900000000024,4.0,0,29,0.0
4.477900000000004,392.5800000000002,4.0,0,28,0.0
3.959100000000003,290.447,0.0,0,21,0.0
3.8792000000000026,288.43100000000004,0.0,0,21,0.0
4.515300000000004,316.48500000000007,1.0,0,23,0.0
1.3114,100.161,0.0,0,7,0.0
1.5574,114.18799999999999,0.0,0,8,0.0
2.4395000000000007,156.26899999999998,1.0,0,11,0.0
3.251100000000002,352.4710000000001,12.0,0,25,0.0
-2.8054,164.15699999999998,0.0,0,11,0.0
-3.8346000000000005,180.156,0.0,0,12,0.0
2.0071000000000003,228.247,3.0,12,17,0.7058823529411765
2.1935000000000002,130.23099999999997,1.0,0,9,0.0
1.8034,116.20399999999998,0.0,0,8,0.0
2.3376000000000006,130.231,4.0,0,9,0.0
2.3376,130.23099999999997,4.0,0,9,0.0
1.9475000000000002,116.20399999999998,3.0,0,8,0.0
1.9475,116.20399999999998,3.0,0,8,0.0
1.5574,102.17699999999998,2.0,0,7,0.0
2.6698000000000013,154.253,4.0,0,11,0.0
1.9475,116.204,3.0,0,8,0.0
1.5574,102.17699999999998,2.0,0,7,0.0
1.1673,88.14999999999998,1.0,0,6,0.0
1.8034,116.20399999999998,2.0,0,8,0.0
-1.2484999999999995,192.123,5.0,0,13,0.0
1.8034,116.20399999999998,2.0,0,8,0.0
1.8034,116.20399999999997,2.0,0,8,0.0
1.4133,102.17699999999998,1.0,0,7,0.0
0.8844999999999998,124.13899999999997,1.0,6,9,0.6666666666666666
1.48732,122.16699999999999,1.0,6,9,0.6666666666666666
1.1789,108.13999999999997,1.0,6,8,0.75
1.8050000000000002,116.20399999999998,3.0,0,8,0.0
1.4149,102.17699999999998,2.0,0,7,0.0
1.0248,88.14999999999999,0.0,0,6,0.0
1.2214,122.16699999999996,2.0,6,9,0.6666666666666666
1.4149,102.17699999999999,1.0,0,7,0.0
1.6115,136.194,3.0,6,10,0.6
1.8050000000000002,116.204,2.0,0,8,0.0
5.460000000000006,242.44699999999992,14.0,0,17,0.0
4.679800000000005,214.39299999999994,12.0,0,15,0.0
3.8996000000000035,186.33899999999997,10.0,0,13,0.0
3.119400000000002,158.285,8.0,0,11,0.0
2.7293000000000016,144.258,7.0,0,10,0.0
2.3392000000000013,130.23100000000002,6.0,0,9,0.0
1.9491,116.204,5.0,0,8,0.0
1.559,102.17699999999999,4.0,0,7,0.0
1.1689,88.14999999999999,3.0,0,6,0.0
0.7787999999999999,74.12299999999999,2.0,0,5,0.0
1.4149,102.17699999999999,3.0,0,7,0.0
1.0248,88.14999999999999,2.0,0,6,0.0
0.8471,166.17600000000002,3.0,6,12,0.5
2.1951000000000005,130.231,5.0,0,9,0.0
1.4149,102.17699999999999,3.0,0,7,0.0
1.4149,102.17699999999999,3.0,0,7,0.0
1.0248,88.14999999999999,2.0,0,6,0.0
1.6609,116.20399999999998,3.0,0,8,0.0
0.6347,74.12299999999999,1.0,0,5,0.0
1.2708,102.17699999999999,2.0,0,7,0.0
2.6714000000000016,154.253,4.0,0,11,0.0
3.6959000000000026,330.46800000000013,2.0,0,24,0.0
2.768300000000001,184.238,2.0,12,14,0.8571428571428571
1.8034,116.204,1.0,0,8,0.0
1.4133,102.17699999999999,0.0,0,7,0.0
2.9627000000000008,198.265,3.0,12,15,0.8
2.3376000000000006,130.231,5.0,0,9,0.0
1.9475000000000002,116.20399999999998,4.0,0,8,0.0
1.9475,116.20399999999998,4.0,0,8,0.0
1.5574,102.17699999999998,3.0,0,7,0.0
1.9475,116.204,4.0,0,8,0.0
1.5574,102.17699999999999,3.0,0,7,0.0
1.1673,88.14999999999999,2.0,0,6,0.0
1.8034,116.20399999999998,3.0,0,8,0.0
1.1673,88.15,2.0,0,6,0.0
0.7771999999999999,74.12299999999999,1.0,0,5,0.0
1.4133,102.17699999999998,2.0,0,7,0.0
-1.6681000000000001,92.09400000000001,2.0,0,6,0.0
1.7399,122.16699999999996,1.0,6,9,0.6666666666666666
2.1935000000000007,130.231,4.0,0,9,0.0
1.4133,102.17699999999998,2.0,0,7,0.0
1.1659,146.23,5.0,0,10,0.0
1.4133,102.17699999999999,2.0,0,7,0.0
1.0231999999999999,88.14999999999999,1.0,0,6,0.0
2.4536,214.264,3.0,12,16,0.75
-2.3071999999999995,122.11999999999999,3.0,0,8,0.0
-3.5854000000000004,182.172,5.0,0,12,0.0
5.206200000000004,302.458,2.0,0,22,0.0
1.5980999999999999,200.23399999999998,2.0,0,14,0.0
2.750000000000001,242.23,3.0,12,18,0.6666666666666666
1.69322,136.15,1.0,6,10,0.6
1.083,166.13199999999998,2.0,6,12,0.5
1.69322,136.15,1.0,6,10,0.6
1.69322,136.15,1.0,6,10,0.6
1.3848,122.12299999999996,1.0,6,9,0.6666666666666666
1.6513,128.17100000000002,1.0,0,9,0.0
0.6628,218.20499999999996,5.0,0,15,0.0
1.7844,148.16099999999997,2.0,6,11,0.5454545454545454
0.6471,86.08999999999997,1.0,0,6,0.0
2.4669000000000008,186.21,2.0,10,14,0.7142857142857143
1.3137,136.14999999999998,2.0,6,10,0.6
1.7038,150.177,3.0,6,11,0.5454545454545454
6.332500000000007,284.4839999999999,16.0,0,20,0.0
5.552300000000005,256.4299999999999,14.0,0,18,0.0
5.162200000000004,242.40299999999993,13.0,0,17,0.0
4.772100000000004,228.37599999999995,12.0,0,16,0.0
3.991900000000002,200.32199999999997,10.0,0,14,0.0
3.6018000000000017,186.295,9.0,0,13,0.0
3.2117000000000013,172.268,8.0,0,12,0.0
3.3778000000000015,184.279,9.0,0,13,0.0
2.821600000000001,158.241,7.0,0,11,0.0
1.8863,188.22299999999998,8.0,0,13,0.0
2.4314999999999998,144.214,6.0,0,10,0.0
1.6513,116.15999999999998,4.0,0,8,0.0
0.716,146.14200000000002,5.0,0,10,0.0
0.32590000000000025,132.115,4.0,0,9,0.0
0.8711,88.10599999999998,2.0,0,6,0.0
3.4011000000000022,254.28500000000003,5.0,12,19,0.631578947368421
-0.06420000000000009,118.088,3.0,0,8,0.0
0.09089999999999993,60.05200000000001,0.0,0,4,0.0
2.903100000000001,212.24800000000002,3.0,12,16,0.75
2.2874,144.214,5.0,0,10,0.0
1.5072,116.15999999999998,3.0,0,8,0.0
3.1057000000000015,254.285,4.0,12,19,0.631578947368421
3.073200000000001,206.28499999999997,4.0,6,15,0.4
0.727,88.10599999999998,1.0,0,6,0.0
1.7844,148.161,2.0,6,11,0.5454545454545454
1.2033,112.12799999999999,2.0,0,8,0.0
1.7844,148.161,2.0,6,11,0.5454545454545454
1.2033,112.12799999999999,2.0,0,8,0.0
-0.8443999999999998,90.03399999999999,0.0,0,6,0.0
5.373560000000006,416.36600000000016,6.0,18,29,0.6206896551724138
2.2039999999999997,182.15599999999998,6.0,0,11,0.0
4.054500000000002,184.263,0.0,13,13,1.0
3.5462000000000016,271.34099999999995,2.0,12,19,0.631578947368421
4.007780000000003,365.502,4.0,12,26,0.46153846153846156
4.495600000000004,328.481,5.0,12,23,0.5217391304347826
4.631100000000004,310.4660000000001,2.0,12,22,0.5454545454545454
4.241000000000003,284.42800000000005,4.0,12,20,0.6
4.239400000000003,284.428,3.0,12,20,0.6
4.483900000000005,306.51500000000004,0.0,0,21,0.0
2.25242,189.24300000000002,0.0,12,13,0.9230769230769231
4.214800000000004,386.56100000000015,8.0,11,27,0.4074074074074074
2.3105,112.19699999999997,1.0,5,7,0.7142857142857143
2.7113000000000005,261.394,6.0,11,18,0.6111111111111112
2.620000000000001,235.30799999999996,2.0,6,16,0.375
1.3016,267.306,2.0,6,18,0.3333333333333333
0.13430000000000003,133.197,0.0,0,7,0.0
0.7967,162.283,0.0,0,9,0.0
2.05652,98.17,0.0,5,6,0.8333333333333334
1.4463,128.152,1.0,5,8,0.625
1.7480999999999998,84.14299999999999,0.0,5,5,1.0
2.2962999999999996,135.191,0.0,9,9,1.0
3.8539200000000022,240.33100000000002,1.0,15,17,0.8823529411764706
2.585,167.25799999999998,0.0,9,10,0.9
0.7253000000000001,100.14599999999999,0.0,5,6,0.8333333333333334
1.2074999999999998,240.284,1.0,6,16,0.375
1.5809999999999997,331.35300000000007,2.0,12,23,0.5217391304347826
0.11869999999999997,183.18800000000002,0.0,6,12,0.5
4.852300000000005,416.58300000000025,1.0,0,29,0.0
1.0823899999999997,164.19299999999998,0.0,10,11,0.9090909090909091
1.08239,164.19299999999998,0.0,10,11,0.9090909090909091
1.3498999999999999,242.34400000000002,4.0,0,16,0.0
1.5159999999999998,254.355,5.0,0,17,0.0
-0.5359000000000003,102.162,0.0,0,6,0.0
1.0823899999999997,164.193,0.0,10,11,0.9090909090909091
0.43249,128.156,0.0,6,8,0.75
1.38499,170.237,2.0,6,11,0.5454545454545454
3.3716000000000026,203.35099999999997,6.0,0,13,0.0
0.1513999999999998,149.215,4.0,0,9,0.0
0.5973999999999997,252.347,5.0,5,17,0.29411764705882354
0.5973999999999997,252.347,5.0,5,17,0.29411764705882354
2.6579000000000006,225.313,4.0,6,15,0.4
3.5141000000000027,215.36199999999994,3.0,0,14,0.0
3.4735000000000023,217.378,5.0,0,14,0.0
2.1075,218.32199999999997,3.0,0,14,0.0
3.6130200000000023,278.335,5.0,6,16,0.375
2.4085,124.20799999999996,1.0,6,8,0.75
1.1417,178.22,1.0,10,12,0.8333333333333334
1.1416999999999997,178.22,1.0,10,12,0.8333333333333334
1.1417,178.22,1.0,10,12,0.8333333333333334
1.1417,178.22000000000003,1.0,10,12,0.8333333333333334
2.2356999999999996,241.364,4.0,6,16,0.375
1.8455999999999997,227.337,5.0,6,15,0.4
3.5741000000000014,185.251,1.0,10,13,0.7692307692307693
-0.8113000000000001,76.124,0.0,0,4,0.0
1.3421,152.22199999999998,1.0,6,10,0.6
0.49030000000000007,132.232,2.0,0,8,0.0
1.9752999999999996,110.18099999999997,0.0,6,7,0.8571428571428571
0.7084999999999999,164.193,0.0,10,11,0.9090909090909091
0.7084999999999999,164.19299999999998,0.0,10,11,0.9090909090909091
0.7793199999999998,142.18300000000002,0.0,6,9,0.6666666666666666
0.47089999999999993,128.15599999999998,0.0,6,8,0.75
0.7793199999999998,142.18300000000002,0.0,6,9,0.6666666666666666
0.7084999999999999,164.193,0.0,10,11,0.9090909090909091
0.10669999999999985,149.215,2.0,0,9,0.0
1.7163,90.19099999999999,2.0,0,5,0.0
0.9360999999999999,62.137,0.0,0,3,0.0
6.287570000000006,266.4689999999999,0.0,0,19,0.0
3.1003000000000016,308.36100000000005,7.0,6,18,0.3333333333333333
1.6838000000000002,248.30700000000002,2.0,12,17,0.7058823529411765
0.44100000000000006,122.189,2.0,0,7,0.0
1.6154400000000002,309.34700000000004,3.0,11,21,0.5238095238095238
1.74462,316.4270000000001,8.0,6,21,0.2857142857142857
0.6424200000000001,171.22099999999998,1.0,6,11,0.5454545454545454
0.6424200000000002,171.22100000000003,1.0,6,11,0.5454545454545454
-0.08380000000000004,172.20900000000003,1.0,6,11,0.5454545454545454
0.29239999999999966,214.24599999999998,2.0,6,14,0.42857142857142855
0.3340000000000002,157.194,1.0,6,10,0.6
1.3424,258.32399999999996,3.0,9,16,0.5625
-0.8561000000000003,222.251,2.0,5,13,0.38461538461538464
-1.4237999999999997,236.278,1.0,5,14,0.35714285714285715
1.16802,264.31,3.0,12,18,0.6666666666666666
1.4764399999999998,278.337,3.0,12,19,0.631578947368421
1.67444,267.31,3.0,11,18,0.6111111111111112
1.1680199999999998,264.31,3.0,12,18,0.6666666666666666
0.8681999999999999,280.30899999999997,4.0,12,19,0.631578947368421
1.4646000000000001,249.29500000000004,3.0,12,17,0.7058823529411765
0.8596000000000001,250.28300000000004,3.0,12,17,0.7058823529411765
0.8596000000000001,250.28300000000004,3.0,12,17,0.7058823529411765
1.47644,278.33700000000005,3.0,12,19,0.631578947368421
1.17662,294.33600000000007,4.0,12,20,0.6
0.8768,310.3350000000001,5.0,12,21,0.5714285714285714
0.8681999999999999,280.30899999999997,4.0,12,19,0.631578947368421
2.2553,314.37000000000006,4.0,17,22,0.7727272727272727
1.3660199999999998,253.28300000000002,3.0,11,17,0.6470588235294118
1.67444,267.31,3.0,11,18,0.6111111111111112
1.5261,255.32400000000004,3.0,11,16,0.6875
2.2186000000000003,312.42,3.0,11,20,0.55
1.4835,284.366,4.0,11,18,0.6111111111111112
1.2295199999999997,270.339,3.0,11,17,0.6470588235294118
3.7726000000000024,397.52400000000006,10.0,6,23,0.2608695652173913
-0.5594299999999999,214.25,2.0,6,14,0.42857142857142855
0.0935999999999998,214.246,2.0,6,14,0.42857142857142855
2.31562,296.39200000000005,3.0,6,20,0.3
2.2098000000000004,324.4020000000001,4.0,6,22,0.2727272727272727
1.78302,270.354,5.0,6,18,0.3333333333333333
1.0568,271.342,5.0,6,18,0.3333333333333333
1.4746000000000001,256.327,5.0,6,17,0.35294117647058826
1.7739199999999995,311.4070000000001,3.0,6,21,0.2857142857142857
0.3134999999999998,230.245,2.0,6,15,0.4
2.0576,286.34900000000005,4.0,6,19,0.3157894736842105
1.7553,162.27899999999997,5.0,0,9,0.0
2.5801000000000007,299.28800000000007,5.0,6,19,0.3157894736842105
3.5847200000000026,304.35200000000003,7.0,6,19,0.3157894736842105
6.694400000000005,314.5220000000001,12.0,0,17,0.0
3.7702000000000027,274.413,9.0,0,14,0.0
3.727700000000003,260.38599999999997,8.0,0,13,0.0
5.005300000000004,384.4870000000002,12.0,0,19,0.0
2.4906000000000006,317.32800000000003,5.0,6,19,0.3157894736842105
2.1218000000000004,330.3640000000001,9.0,0,19,0.0
3.6212000000000026,296.5520000000001,4.0,0,16,0.0
2.0608,240.44400000000002,0.0,0,12,0.0
3.3236000000000017,152.19599999999994,0.0,10,12,0.8333333333333334
-0.5084000000000002,59.068,0.0,0,4,0.0
0.52988,41.053,0.0,0,3,0.0
1.8892,120.15099999999995,1.0,6,9,0.6666666666666666
0.37129999999999996,56.064,1.0,0,4,0.0
0.37129999999999996,56.064,1.0,0,4,0.0
-0.3423,71.079,1.0,0,5,0.0
0.6959799999999999,53.06399999999999,0.0,0,4,0.0
1.7397,130.18699999999998,4.0,0,9,0.0
3.374200000000002,148.24899999999997,2.0,6,11,0.5454545454545454
4.167300000000004,288.43100000000004,0.0,0,21,0.0
1.6952,108.13999999999997,1.0,6,8,0.75
3.993000000000002,178.23399999999995,0.0,14,14,1.0
2.4620000000000006,208.21599999999998,0.0,12,16,0.75
1.4990999999999999,106.12399999999997,1.0,6,8,0.75
0.7855000000000001,121.13899999999995,1.0,6,9,0.6666666666666666
1.6866,78.11399999999999,0.0,6,6,1.0
4.411000000000003,216.283,0.0,16,17,0.9411764705882353
5.737200000000003,252.31599999999997,0.0,20,20,1.0
5.737200000000003,252.31599999999997,0.0,20,20,1.0
4.411000000000002,216.283,0.0,16,17,0.9411764705882353
1.5582799999999999,103.12399999999997,0.0,6,8,0.75
2.917600000000001,182.222,2.0,12,14,0.8571428571428571
4.000500000000003,312.36499999999995,7.0,12,23,0.5217391304347826
3.8175000000000026,504.5950000000003,6.0,0,36,0.0
3.4718000000000018,182.26600000000002,3.0,12,14,0.8571428571428571
3.353600000000001,154.21199999999996,1.0,12,12,1.0
2.0373,137.01999999999998,1.0,0,5,0.0
2.0102,157.438,2.0,0,5,0.0
2.4274000000000004,151.047,2.0,0,6,0.0
1.9671999999999998,201.01899999999998,1.0,6,10,0.6
2.4491000000000005,157.01,0.0,6,7,0.8571428571428571
2.1814,137.01999999999998,2.0,0,5,0.0
3.1025,191.45499999999998,0.0,6,8,0.75
3.102500000000001,191.45499999999998,0.0,6,8,0.75
1.5776,129.384,0.0,0,3,0.0
2.1425,163.829,0.0,0,4,0.0
1.4012,108.966,0.0,0,3,0.0
1.7913000000000001,122.993,1.0,0,4,0.0
1.7897,122.993,0.0,0,4,0.0
2.7575200000000013,171.037,0.0,6,8,0.75
1.8064,58.123999999999995,1.0,0,4,0.0
0.7787999999999999,74.12299999999999,2.0,0,5,0.0
0.7771999999999999,74.12299999999999,1.0,0,5,0.0
0.7953999999999999,118.17599999999999,5.0,0,8,0.0
1.3496000000000001,116.15999999999998,3.0,0,8,0.0
3.0292000000000012,134.22199999999998,3.0,6,10,0.6
2.9841000000000015,134.22199999999998,0.0,6,10,0.6
3.2001000000000017,134.22199999999998,2.0,6,10,0.6
0.9854,72.107,2.0,0,5,0.0
2.401700000000001,152.237,0.0,0,11,0.0
1.7656,100.16099999999999,4.0,0,7,0.0
2.5458000000000007,128.215,6.0,0,9,0.0
2.5529,153.823,0.0,0,5,0.0
1.6200999999999999,143.411,1.0,0,4,0.0
2.4138,106.59599999999999,1.0,0,6,0.0
1.8812,92.56899999999999,1.0,0,5,0.0
2.2481999999999998,157.55599999999998,1.0,6,10,0.6
2.3486000000000002,142.58499999999998,1.0,6,9,0.6666666666666666
2.3486000000000002,142.58499999999998,1.0,6,9,0.6666666666666666
2.3486000000000002,142.585,1.0,6,9,0.6666666666666666
2.34,112.55899999999997,0.0,6,7,0.8571428571428571
4.007000000000002,188.657,1.0,12,13,0.9230769230769231
4.007000000000002,188.657,1.0,12,13,0.9230769230769231
4.007000000000002,188.657,1.0,12,13,0.9230769230769231
2.0253,92.56899999999999,2.0,0,5,0.0
2.0237,92.569,1.0,0,5,0.0
4.238000000000001,218.63899999999998,0.0,12,15,0.8
2.2986000000000004,208.28,0.0,0,4,0.0
4.1323000000000025,204.656,2.0,12,14,0.8571428571428571
2.805500000000001,120.623,4.0,0,7,0.0
2.415400000000001,106.596,3.0,0,6,0.0
2.4138,106.596,2.0,0,6,0.0
2.4138,106.59599999999999,2.0,0,6,0.0
1.6352,78.542,1.0,0,4,0.0
1.6336,78.542,0.0,0,4,0.0
1.4112,76.526,1.0,0,4,0.0
2.6484200000000007,126.586,0.0,6,8,0.75
2.6484200000000007,126.586,0.0,6,8,0.75
2.6484200000000007,126.586,0.0,6,8,0.75
7.388700000000009,386.6640000000002,5.0,0,28,0.0
5.146200000000003,228.29399999999998,0.0,18,18,1.0
2.6667000000000005,346.46700000000016,2.0,0,25,0.0
1.9898000000000002,360.45000000000016,2.0,0,26,0.0
1.793,146.14499999999998,0.0,10,11,0.9090909090909091
1.8926,80.13,0.0,0,6,0.0
2.3406000000000002,84.162,0.0,0,6,0.0
1.3114,100.161,0.0,0,7,0.0
1.5196,98.14500000000001,0.0,0,7,0.0
2.1166,82.146,0.0,0,6,0.0
1.9505000000000001,70.135,0.0,0,5,0.0
1.7265,68.119,0.0,0,5,0.0
9.887599999999999,498.66200000000026,1.0,12,22,0.5454545454545454
10.0129,514.6610000000003,2.0,12,23,0.5217391304347826
6.433000000000007,390.5640000000003,14.0,6,28,0.21428571428571427
3.586000000000001,168.195,0.0,13,13,1.0
3.584600000000002,184.194,0.0,12,14,0.8571428571428571
4.054500000000002,184.263,0.0,13,13,1.0
3.2116000000000007,235.90599999999998,0.0,6,8,0.75
3.2116000000000007,235.90599999999998,0.0,6,8,0.75
3.2116000000000007,235.90599999999998,0.0,6,8,0.75
4.878600000000002,312.004,1.0,12,14,0.8571428571428571
1.7762,187.862,1.0,0,4,0.0
2.2474,185.84599999999998,0.0,0,4,0.0
1.7337,173.83499999999998,0.0,0,3,0.0
2.1663000000000006,201.889,2.0,0,5,0.0
2.1647,201.889,1.0,0,5,0.0
2.603200000000001,130.231,6.0,0,9,0.0
2.935900000000001,142.242,6.0,0,10,0.0
2.631100000000001,141.041,1.0,0,7,0.0
0.8249,128.986,2.0,0,6,0.0
3.0020000000000016,177.02999999999997,1.0,6,10,0.6
3.0020000000000007,177.03,1.0,6,10,0.6
2.9934000000000003,147.00399999999996,0.0,6,8,0.75
2.993400000000001,147.004,0.0,6,8,0.75
2.993400000000001,147.00400000000002,0.0,6,8,0.75
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.660400000000003,223.10200000000003,1.0,12,14,0.8571428571428571
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.660400000000003,223.102,1.0,12,14,0.8571428571428571
4.660400000000002,223.102,1.0,12,14,0.8571428571428571
4.660400000000003,223.102,1.0,12,14,0.8571428571428571
2.590200000000001,127.01400000000001,2.0,0,6,0.0
2.2410000000000005,127.014,1.0,0,6,0.0
4.892800000000002,237.08499999999998,0.0,13,15,0.8666666666666667
4.891400000000002,253.08399999999997,0.0,12,16,0.75
4.891400000000002,253.08399999999997,0.0,12,16,0.75
2.0143,120.91300000000001,0.0,0,5,0.0
4.785700000000002,239.101,2.0,12,15,0.8
4.785700000000003,239.101,2.0,12,15,0.8
1.81,98.96000000000001,0.0,0,4,0.0
1.464,98.96000000000001,1.0,0,4,0.0
1.9352,96.944,0.0,0,4,0.0
1.9352,96.94400000000002,0.0,0,4,0.0
2.6104000000000003,211.90300000000002,4.0,0,9,0.0
1.4215,84.93299999999999,0.0,0,3,0.0
1.8540999999999999,112.98700000000001,2.0,0,5,0.0
1.8525,112.98700000000001,1.0,0,5,0.0
3.010600000000002,207.056,2.0,6,12,0.5
1.0594000000000001,118.176,5.0,0,8,0.0
1.4054,118.176,4.0,0,8,0.0
2.811400000000001,134.22199999999998,2.0,6,10,0.6
1.0428000000000002,74.123,2.0,0,5,0.0
2.04,222.23999999999995,4.0,6,16,0.375
2.8958000000000013,329.906,0.0,6,8,0.75
2.3276000000000003,279.846,0.0,0,4,0.0
3.3122000000000025,278.348,6.0,6,20,0.3
1.8197999999999999,102.17699999999999,2.0,0,7,0.0
1.8675,114.18799999999997,2.0,0,8,0.0
1.5163,166.176,3.0,6,12,0.5
0.23670000000000002,76.095,2.0,0,5,0.0
1.4149,102.17699999999998,2.0,0,7,0.0
1.4149,102.17699999999999,1.0,0,7,0.0
1.8050000000000002,116.20399999999998,3.0,0,8,0.0
1.6609,116.20399999999998,3.0,0,8,0.0
1.8050000000000002,116.204,2.0,0,8,0.0
1.8050000000000002,116.20399999999998,3.0,0,8,0.0
1.4133,102.17699999999999,0.0,0,7,0.0
1.4133,102.17699999999998,1.0,0,7,0.0
1.8034,116.20399999999998,2.0,0,8,0.0
1.8034,116.20399999999998,2.0,0,8,0.0
1.8034,116.204,1.0,0,8,0.0
1.6593,116.20399999999998,2.0,0,8,0.0
1.8034,116.20399999999997,2.0,0,8,0.0
0.09450000000000003,87.122,0.0,0,6,0.0
2.30344,106.16799999999999,0.0,6,8,0.75
2.30344,106.16799999999999,0.0,6,8,0.75
2.30344,106.16799999999999,0.0,6,8,0.75
2.442500000000001,86.17799999999998,0.0,0,6,0.0
1.2708,102.17699999999999,2.0,0,7,0.0
2.832600000000001,112.216,0.0,0,8,0.0
3.456640000000002,156.228,0.0,10,12,0.8333333333333334
2.6885000000000012,100.20499999999998,2.0,0,7,0.0
1.2597999999999998,194.18599999999995,2.0,6,14,0.42857142857142855
1.2598,194.18599999999998,2.0,6,14,0.42857142857142855
3.251000000000002,134.22199999999995,3.0,0,10,0.0
3.478900000000001,170.21099999999998,2.0,12,13,0.9230769230769231
3.277400000000002,168.239,2.0,12,13,0.9230769230769231
1.823,102.17699999999999,4.0,0,7,0.0
2.1557000000000004,114.18799999999999,5.0,0,8,0.0
0.624,92.525,1.0,0,5,0.0
1.9063999999999999,180.20299999999997,4.0,6,13,0.46153846153846156
1.6034,166.176,3.0,6,12,0.5
1.4149,102.17699999999999,3.0,0,7,0.0
2.1951000000000005,130.231,5.0,0,9,0.0
2.5574200000000005,120.19499999999996,1.0,6,9,0.6666666666666666
1.1673,88.14999999999998,1.0,0,6,0.0
1.9475,116.204,3.0,0,8,0.0
2.5574200000000005,120.19499999999996,1.0,6,9,0.6666666666666666
0.5694,88.106,1.0,0,6,0.0
0.7354999999999999,100.11699999999999,2.0,0,7,0.0
1.8633,150.177,2.0,6,11,0.5454545454545454
1.3496000000000001,116.15999999999998,3.0,0,8,0.0
2.910000000000001,172.26799999999997,7.0,0,12,0.0
1.464,98.96000000000001,1.0,0,4,0.0
-1.0290000000000001,62.068000000000005,1.0,0,4,0.0
0.17930000000000001,74.07900000000001,2.0,0,5,0.0
